,Label,String,clean_text,encoded_label
183,negative,"Coba liat bibir mu sayang, seperti pantat ayam. Wajah mu bulukan seperti kentut?? perfectoooo?",coba liat bibir mu sayang pantat ayam wajah mu bulukan kentut perfectoooo,0
184,negative,Gagal fokus dengar suaranya.. koq jengkel ya dengernya... sorry cuman manusia biasa kalo jengkel????,gagal fokus dengar suaranya kok jengkel ya dengernya sorry hanya manusia kalau jengkel,0
185,negative,"Muljem ngomong gak jelas blepotan, gak nyadar mau idup enak aja pake rebut laki orang dulu",muljem bicara tidak blepotan tidak nyadar hidup enak saja pakai rebut laki orang,0
186,negative,??lucu ya si yg bikin kata2.bawa2 Tuhan.kalau dah kepepet. Masa dia ga tau ibarat apa org yg merusak rumah tangga org.ibarat merobohkan bangunan masjid mbak nya.bayangin aja seberapa besar nya dosa mu.nasi dah jdi bubur mba nya moga bisa bahagia di dunia.??,lucu ya si yang bikin kata2 bawa2 tuhan sudah kepepet tidak tahu orang yang merusak rumah tangga orang merobohkan bangunan masjid mbak nya bayangin saja nya dosa mu nasi sudah jadi bubur mba nya semoga bahagia dunia,0
187,negative,Iyah bener. Tidak Akan merubah pandangan Tuhan terhadap Kita. Terutama elu Setan!! Makanya mikirrrr.. suami majikan kok diembat!!,iyah benar merubah pandangan tuhan elu setan mikirrrr suami majikan diembat,0
188,negative,Gilingan mulan jalang lg kasih ceramah. Hahahaha . dasar cireng gak tau diri gak pernah ngaca. Si cireng lg ceramah sok2 kyk pahlawan kesiangan biar bisa berteman ama sekuter kyk selpii ini.,gilingan mulan jalang lagi kasih ceramah hahahaha dasar cireng tidak tahu tidak ngaca si cireng lagi ceramah sok2 seperti pahlawan kesiangan biar berteman ama sekuter seperti selpii,0
189,negative,"Ya pandangan Tuhan terhadap lo juga jelek sih gue rasa, dikira perebut suami orang tuh mulia apa dimata Tuhan?????????",ya pandangan tuhan kamu jelek sih saya perebut suami orang tuh mulia dimata tuhan,0
190,negative,"Karna sejatinya kau adalah setan berwujud manusia ,,karna pekerjaan setan ya menggoda manusia ????",karena sejatinya kamu setan berwujud manusia karena pekerjaan setan ya menggoda manusia,0
191,negative,Pernah ngga mba  <USERNAME> baca ada netizen yg nyesel ga bs nimpuk telor ke si mulan..gw aja ketawa bacanya krn terwakili. Ya ngapain buang2 wktu ketemu orang gak mutu dng si mulan...msh untung nyempet2in bs nuli? disini biar nyadar tuh pelakor ga punya harga diri. Mending ketemu org baik2 spt bunmai...ketularan aura positifnya.,tidak mba username baca netizen yang menyesal tidak bisa nimpuk telur si mulan saya saja tertawa bacanya karena terwakili ya ngapain buang2 waktu ketemu orang tidak mutu dengan si mulan masih untung nyempet2in bisa nuli biar nyadar tuh pelakor tidak harga mending ketemu orang baik2 seperti bunmai ketularan aura positifnya,0
192,negative,Editanx paraaaahh...oplas aj laaah nyai drpd ngedit2 gn hahaa kn maluuu,editanx paraaaahh oplas saja laaah nyai daripada ngedit2 gn hahaa kan maluuu,0
193,negative,"jelek,lecek,bantet ??????",jelek lecek bantet,0
194,negative,Gini amat pengen tenar ya ampuuun...malu kalo jadi anaknya yah kasian,gini pengen tenar ya ampuuun malu kalau anaknya yah kasihan,0
195,negative,"Heran gw mak  <USERNAME> knp dia masih aja di pake ma AN*V di pesbu**r. Kasus ny bederet, skandal bertubi2.... Gk ada malu ny ?? muka tembok ?? sangat gak ada faedah ny nonton acara yg ada si manusia kardus ini ??",heran saya mak username kenapa saja pakai ma an v pesbu r nya bederet skandal bertubi2 tidak malu nya muka tembok tidak faedah nya nonton acara yang si manusia kardus,0
196,negative,"wey org goblok juga bisa bedain vape, shisha sm rokok. jelas jelas lo ngerokok pake acara ga ngaku segala",wey orang goblok bedain vape shisha sama rokok kamu merokok pakai acara tidak ngaku,0
197,negative,Jijik saya liatnya...kaya ulet bulu kluget2 gitu...hihihi..ampe sgitunya pengen terkenal...!!,jijik liatnya kaya ulet bulu kluget2 begitu hihihi sampai sgitunya pengen terkenal,0
198,negative,Jablay anjir mukanya... Murahan bangetttt najisss,jablay anjir mukanya murahan bangetttt najisss,0
199,negative," <USERNAME>.alycia iya sist jijik banget gw liatnya sok suci ngatain orang kalo gw sih malulah artis papan atas tapi otak gak di fikir kalo ngomong ,ketauan bngt gada wibawanya kalo emang dia nyadar dia siapa seharusnya dia tau cara berkomentar manusia gada yg ",username alycia iya sist jijik sekali saya liatnya sok suci ngatain orang kalau saya sih malulah artis papan otak tidak fikir kalau bicara ketauan sangat tidak ada wibawanya kalau memang nyadar tahu berkomentar manusia tidak ada yang,0
200,positive,yang sabar yaa.. insya Allah menjadi pembuka pintu syurga dan penghalang api neraka bagi kedua orang tuanya,sabar yaa insya allah pembuka pintu syurga penghalang api neraka orang tuanya,1
201,positive,Lagu barunya mbak tata kan kisah nyatanya rumah tangga mbak tata.... jadi rasanya mbak tata bener2 sayang get sama suaminya... syukur kalau baikan.... semoga awet...,lagu barunya mbak tata kisah rumah tangga mbak tata mbak tata benar-benar sayang get suaminya syukur baikan semoga awet,1
202,positive,"Yg komen kenapa si mbak ini ga sedih malah ketawa2.. ya iyalah klo kita dah disakiti sm pasangan smpe berlarut2 ngapain juga sih kita sedih ampe depresi segala.. serahin sm Allah aja..bawa happy aja mski sakit.. lagian si mba senyum2 di wajahnya tp hatinya mana tau kan... senyumannya bs jd buat menetralisir kondisi hatinya yg lg terpuruk... ada pepatah bilang ,, klo bahagia jgn trllu bahagia, klo sedih juga jgn trllu sedih... diimbangi aja biar ga gila ??????",yang komen si mbak tidak sedih ketawa2 ya iyalah kalau sudah disakiti sama pasangan sampai berlarut2 ngapain sih sedih sampai depresi serahin sama allah saja bawa happy saja mski sakit si mba senyum2 wajahnya tetapi hatinya tahu senyumannya bisa jadi menetralisir kondisi hatinya yang lagi terpuruk pepatah bilang kalau bahagia jangan trllu bahagia kalau sedih jangan trllu sedih diimbangi saja biar tidak gila,1
203,positive,"Suka banget sama pasangan satu ini. Semoga gigi dan raffi menjadi keluarga sakinnah, mawaddah, warrahmah. Semoga tidak ada pihak2 yang ingin memisahkan mereka. Jodoh sampai maut memisahkan. Amiin",suka sekali pasangan semoga gigi raffi keluarga sakinnah mawaddah warrahmah semoga pihak2 memisahkan jodoh maut memisahkan amin,1
204,positive,"Jemima kan anak angkat celine, eleeya anak hubungan celine dan dirly. Dan saya terharu saya tau kalau jemima adalah anak panti asuhan yang dia rawat. Dan wajar kalau stefen lebih pilih celine karna hatinya baik",jemima anak angkat celine eleeya anak hubungan celine dirly terharu tahu jemima anak panti asuhan rawat wajar stefen pilih celine karena hatinya,1
205,positive,Lucu yg blg stefan menghabiskn masa muda wkwk.umurnya mah gak muda mukanya aja yg baby face. Bersyukur.bonus buat celinenya?? lah dlu mantannya begimane. Dibawah umur ude pacran mcam laki bini. Hiks. Selepas tu yakin deh susah mengambil keputusan kaya stefan. Tipical cowo yg tnggung jwabnya tinggi,lucu yang bilang stefan menghabiskn muda wkwk umurnya mah tidak muda mukanya saja yang baby face bersyukur bonus celinenya dulu mantannya begimane dibawah umur ude pacran mcam laki bini hiks selepas itu deh susah mengambil keputusan kaya stefan tipical cowok yang tnggung jwabnya,1
206,positive,Dan lagi ada yg masih bawa2 keenan ????. raisa udah paling berbahagia ngedapetin suami yang super ngemong dan mature kaya hamish. Raisa itu cukup dewasa di banding wanita seumurannya yang masih mikirin dirinya sendiri. Jd menurut gue raisa dan hamish sama2 beruntung bisa menjadi sepasang suami istri. Ga ada tuh gagal move on ???????? so congratz raisa dan hamish. Semoga pernikahannya sakinah mawadah dan warahmah,yang bawa2 keenan raisa sudah berbahagia ngedapetin suami super ngemong mature kaya hamish raisa dewasa banding wanita seumurannya memikirkan jadi saya raisa hamish sama2 beruntung sepasang suami istri tidak tuh gagal move on so congratz raisa hamish semoga pernikahannya sakinah mawadah warahmah,1
207,positive,"Raisa cantik yaaa, meskipun artis tapi ga menonjolkan kalo nikah tuh harus mewah, udah cantik, sederhana, sempurna bgt,",raisa cantik yaaa artis tidak menonjolkan kalau nikah tuh mewah sudah cantik sederhana sempurna sangat,1
208,positive,"Karna orang yang syudah cantik, ga perlu dandan heboh utk membuatnya terlihat cantik.. dengan makeup yang simple gitu aja sudah mempesona?????? bikin hamish klepek2",karena orang syudah cantik tidak dandan heboh untuk membuatnya cantik makeup simple begitu saja mempesona bikin hamish klepek2,1
209,positive,Bagus dong.. mencari ilmu kapanpun dimanapun.. itu karena suaminya orang berpendidikan ????????????,bagus mencari ilmu di mana pun suaminya orang berpendidikan,1
210,positive,Sukak cewe cantik dan kmauan blajarnya tinggi ???,sukak cewek cantik kmauan blajarnya,1
211,positive,"Yaampun ini artis bener bener good attitude yang layak jadi panutan. Dia kan bisa aja kuliah di luar negri. Tp karna baktinya sama suami , dia pilih kuliah di wilayah dekat suaminya . Salut banget",yaampun artis benar benar good attitude layak panutan saja kuliah negeri tetapi karena baktinya suami pilih kuliah wilayah suaminya salut sekali,1
212,positive,"Semangat batman  <USERNAME> kita VA selalu support kamu karna setiap manusia pasti pernah punya kesalahan ???????? ,, dan buat yang lain tolong jangan di bahas lagi pliis karna itu udah 2 tahun yang lalu ????",semangat batman username va support karena manusia kesalahan tolong bahas pliis karena sudah 2,1
213,positive, <USERNAME> y udh .salam knl y mbk seneng bisa knl sm mbk. Sbagai manusia kita saling ingetin.y sbagai manusia kita hrs tau diri jgn sombong yg digedein mentang2 dah jd artis haha..y udh mbk kita cabut ja y dri komen d foto ni nnt kita jd korban dy sel,username y sudah salam kenal y mbk senang kenal sama mbk sebagai manusia ingatkan y sebagai manusia harus tahu jangan sombong yang digedein mentang2 sudah jadi artis haha y sudah mbk cabut ja y dari komen di foto ni nnt jadi korban dia sel,1
214,positive,"keren yaaa, kesederhanaannya terpancar jelas. sukak sm keluarga presiden ini??",keren yaaa kesederhanaannya terpancar sukak sama keluarga presiden,1
215,positive,"Seorang presiden tanpa embel"" gelar .. bangga sekali",presiden embel gelar bangga,1
216,positive,Proud of you Indonesia. God bless Indonesia,proud of you indonesia god bless indonesia,1
217,positive,Amazing bngt Miss National Costume. Kereenn!! Bangga ama budaya indonesia ????,amazing sangat miss national costume kereenn bangga ama budaya indonesia,1
218,positive,Ikut bangga pastinya ??,bangga pastinya,1
219,positive,PROUD OF YOU KAK DEA. Sangat patut dibanggakan??,proud of you kak dea patut dibanggakan,1
220,positive,Suka bgt sm pidatox dy cara pembawaanx bgtu elegan n brwibawah pntas mmg dy mdptkan.salut,suka sangat sama pidatox dia pembawaanx begitu elegan n brwibawah pntas memang dia mdptkan salut,1
221,positive,aku percaya kak niki orangnya jujur semangat kak niki???? hebat,percaya kak niki orangnya jujur semangat kak niki hebat,1
222,positive," <USERNAME>.m sama Mba! Gua jg ga bisa benci Nikmir. Salut malah ama dia ga muna! Artis lain maaf image aja di dpan, sok baik, sok teraniaya n jual air mata. Nikita ini real.. sygnya msyarakat kita cendrung yg dilihat apa yg ada di superfisial",username m mba saya juga tidak benci nikmir salut ama tidak muna artis maaf image saja depan sok sok teraniaya n jual air mata nikita real sygnya msyarakat cendrung yang yang superfisial,1
223,positive,cantik alami tanpa perlu bedak tebel dan gaya bak tante2,cantik alami bedak tebel gaya bak tante2,1
224,positive,Cantik dan gagah mudahan lancar dampe hari h,cantik gagah mudahan lancar dampe h,1
225,positive,"Cantik yang ini dong,penampilannya dewasa yang sesuai. Mukanya cantik Indonesia,classy. Ayu ayu gimana gitu.",cantik penampilannya dewasa sesuai mukanya cantik indonesia classy ayu ayu gimana begitu,1
226,positive,"Lcb cantikk sangat??, lcb beruntung dapet duren dan duren pun beuntung dpt neng lcb. Sakina mawaddah warahmah Amin",lcb cantikk lcb beruntung dapat duren duren beuntung dapat neng lcb sakina mawaddah warahmah amin,1
227,positive,"dia ganteng tidak hanya saat berseragam, tapi ganteng saat menjadi panutan keluarganya.. semoga anak saya memiliki fisik yang elok macam mahluk Allah ni",ganteng berseragam ganteng panutan keluarganya semoga anak memiliki fisik elok mahluk allah ni,1
228,positive,"Beruntung banget deh mba  <USERNAME> dapet mas  <USERNAME>. Ganteng,baik,sholeh,sayang keluarga.ini suami idaman banget.semoga selalu menjadi keluarga yang SAMAWA",beruntung sekali deh mba username dapat mas username ganteng sholeh sayang keluarga suami idaman sekali semoga keluarga samawa,1
229,positive,Smoga mas Agus menjadi pemimpin di masa akan datang.salah satu pemimpin yg sukses adalah dia sukses dlm memimpin dlm rumah tangga,semoga mas agus pemimpin salah pemimpin yang sukses sukses dalam memimpin dalam rumah tangga,1
230,positive,"Dear...Bpk  <USERNAME> cra berpakain bpk sangat lah mencerminkan kepribadian bpk yg sngt lembut tpi tetap gagah semoga bpk  <USERNAME>&kel selalu dlm lindungan allah swt, salam hormat dri saya yg selalu mengagumi bpk :-)",dear bapak username cara berpakain bapak mencerminkan kepribadian bapak yang sangat lembut tetapi gagah semoga bapak username kelurahan dalam lindungan allah swt salam hormat dari yang mengagumi bapak,1
231,positive,"Sukses terus kak ayu dan semoga selalu senantiasa dalam naungan Allah SWT, dan sehat selalu amin...",sukses kak ayu semoga senantiasa naungan allah swt sehat amin,1
232,positive,"Smg selalu di berikan kesehatan dan panjang umur yah nek ,muda banget cantik dan MashaAllahhh",semoga kesehatan umur yah nek muda sekali cantik mashaallahhh,1
233,positive,Terimakasih Ibu  <USERNAME> serta seluruh keluarga telah memilih Plataran Darmawangsa sebagai tempat acara keluarga Besar. Saya selaku bagian staff di Plataran darmawangsa sangat terkesan dan sangat menunggu kedatangan Ibu dan keluarga di lain waktu. Sehat selalu Ibu dan keluarga. Amin amin ya rabbi,terima kasih username keluarga memilih plataran darmawangsa acara keluarga staff plataran darmawangsa terkesan menunggu kedatangan keluarga sehat keluarga amin amin ya rabbi,1
234,positive,"Salam Dirgantara! Terima kasih telah mendukung dan menyebarkan awareness terkait program pesawat R80. Semoga momen emas ini menjadi titik awal kebangkitan industri pesawat terbang Indonesia agar kembali berjaya. Bersama Eyang Habibie, yuk kita satukan langkah terbangkan pesawat R80. Caranya? Langsung klik link di bio kami yaaa ????",salam dirgantara terima kasih mendukung menyebarkan awareness terkait program pesawat r80 semoga momen emas titik kebangkitan industri pesawat terbang indonesia berjaya eyang habibie yuk satukan langkah terbangkan pesawat r80 langsung klik link bio yaaa,1
235,positive,"Semangat ya eyang habibie, sehat selalu, selalu dlm lindungan Allah, ambisinya selalu kuat dlm melakukan segala hal. Kereeeennnnn. Semoga bnyk penurus2 bangsa sprti eyang Habibie ????????????????????????",semangat ya eyang habibie sehat dalam lindungan allah ambisinya kuat dalam kereeeennnnn semoga banyak penurus2 bangsa seperti eyang habibie,1
236,positive,"Memiliki Cucu2 merupakan kebahagian yg tak ternilai, cucu sbg generasi penerus bangsa...",memiliki cucu2 kebahagian yang ternilai cucu sebagai generasi penerus bangsa,1
237,positive,Wahhh Kerenn..... dan saat ini tempatnya semakin bagus Ibu. Kapan kapan Bernostalgia di sana lagi bersmaa keluarga ??????,wahhh kerenn tempatnya bagus bernostalgia bersmaa keluarga,1
238,positive,Cantik dan ganteng-ganteng. Sehat selalu untuk mereka dan Bu Ani Sekeluarga ????,cantik ganteng ganteng sehat bu ani sekeluarga,1
239,positive,Barakallah dengan cucu2 yg cantik dan ganteng ... semoga menjadi anak yg sholeh dan sholeha ... menjadi kebanggaan kelg...????,barakallah cucu2 yang cantik ganteng semoga anak yang sholeh sholeha kebanggaan kelg,1
240,positive,Bu  <USERNAME>...cucu bikin hati kita gembira...ngangeni...kadang kangen sama keceriaan mereka...salam kangen buat cucu2 tercinta,bu username cucu bikin hati gembira ngangeni kadang kangen keceriaan salam kangen cucu2 tercinta,1
241,positive,"Yang kecil lucu, yang tengah ganteng parah, yang gede pinternya ga ketulungan, salam hormat saya bu, pak",lucu ganteng parah gede pinternya tidak ketulungan salam hormat bu,1
242,positive,Terima kasih pak SBY & ibu Ani yg selalu menemani beliau..& sudah memberikan Kontribusinya yg sangat Luar biasa kepada Indonesia selama 10 tahun memimpin..semoga selalu bahagia & sehat selalu..amin,terima kasih sby ani yang menemani beliau kontribusinya yang indonesia 10 memimpin semoga bahagia sehat amin,1
243,positive,Setiap caption yang di buat ibu..dan setiap kali saya membaca captionnya secara tidak langsung saya belajar bahasa Inggris ... Terima kasih ibu... Secara personal saya tdk mengenal ibu Anie tp saya yakin betapa bangganya Anak Cucumu bisa kamu didik ibu menjadi generasi bangsa yang mandiri dan unggul ... Sehat terus ibu .. Semoga Cinta Kasih dalam Keluarga selalu engkau tebarkan untuk mereka ...,caption kali membaca captionnya langsung belajar bahasa inggris terima kasih personal tidak mengenal anie tetapi betapa bangganya anak cucumu didik generasi bangsa mandiri unggul sehat semoga cinta kasih keluarga engkau tebarkan,1
244,positive,"Assalamualaikum ibu yang terhormat. salam dari kami sekeluarga di banda Aceh. kami semua sangat membanggakan keluarga ibu yang sangat membahagiakan kami bila melihat nya. sikap etika perilaku keluarga ibu sungguh sangat bijaksana apalagi mas agus, ibu.. suami saya terlebih lagi sangat yakin pada saat bapak mencalonkan diri jadi presiden dulu beliau sangat bangga pada bapak salam hangat dan perkenalan dari keluarga kami ya bu (Darmanto Rapi photo studio)",assalamualaikum terhormat salam sekeluarga banda aceh membanggakan keluarga membahagiakan nya sikap etika perilaku keluarga sungguh bijaksana mas agus suami mencalonkan presiden beliau bangga salam hangat perkenalan keluarga ya bu darmanto rapi photo studio,1
245,positive,"senang liat ibu n bpk sby menikmati hari tua brsama cucu tercinta ,, sehat trs ya memo n pepo ,,, Allah SWT melindungi memo n pepo n kel #kisss",senang liat n bapak sby menikmati tua brsama cucu tercinta sehat terus ya memo n pepo allah swt melindungi memo n pepo n kelurahan kisss,1
246,positive,Semangat mebangun indonesia yg lebih maju pak jokowi ????,semangat mebangun indonesia yang maju jokowi,1
247,positive,"Artis berkualitas, wajahnya itulohhh berkualitas bgt hihi.. Cantik bangetsss.. Top deh.. Ga pake drama dan gimick idupnya hihi.. Tajir tp. Sederhana",artis berkualitas wajahnya itulohhh berkualitas sangat hihi cantik bangetsss top deh tidak pakai drama gimick idupnya hihi tajir tetapi sederhana,1
248,positive,Mba via sptnya siyok melihat kejamnya dunia per artis an... mudah2an tetep sabar tetep berkarya dg baik... ????,mba via sptnya siyok kejamnya dunia artis an mudah2an tetap sabar tetap berkarya dengan,1
249,positive,"Selalu suka sama via,org nya jujur apa adanya kaga gimmick2an hidupnya..hitam ya hitam,putih ya putih..kl ngomong blak2an,kl ngga suka dy ngomong jd ga pura2(gw banget sih),apa adanya ga munafik..sprti ajaran ortu gw..jangan suka memberi senyum kepalsuan????ga kaya artis yg onoh noh yg mulutnya lebar kya gorong2,tukang ngibul,munfik bgt kl ditanya wartawan jg jawabnya,perilaku ama omongan ga balance????",suka via orang nya jujur kaga gimmick2an hidupnya hitam ya hitam putih ya putih kalau bicara blak2an kalau tidak suka dia bicara jadi tidak pura2 saya sekali sih tidak munafik seperti ajaran orangtua saya suka senyum kepalsuan tidak kaya artis yang onoh noh yang mulutnya lebar kya gorong2 tukang ngibul munfik sangat kalau wartawan juga perilaku ama omongan tidak balance,1
250,positive,"Go a head Via...... Cuekin ajalah, udah biasa itu dalam pergaulan dunia kerja dan masyarakat biasa, apalagi pergaulan ertong. Pastilah ada yg gatel bin sirik klo liat orang sukses, anggep aja kuman gak usah dibikin status, malah kesenengan mereka ada bahan buat ngetawain. Betul nggak?? ??????",go a head via cuekin saja sudah pergaulan dunia kerja masyarakat pergaulan ertong yang gatal bin sirik kalau liat orang sukses anggep saja kuman tidak dibikin status kesenengan bahan ngetawain tidak,1
251,positive,Gagah kali abang borisq ini.. Klo gk bc nmx bner2 gk ngeh klo it bang boris...??,gagah kali abang borisq kalau tidak baca nmx bner2 tidak ngeh kalau itu bang boris,1
252,positive,Weewww bangga kali ak liatnya bang  <USERNAME> pake baju adat karo.... Syip,weewww bangga kali aku liatnya bang username pakai baju adat karo syip,1
253,positive,Bagus banget baju dan pengantinya happy weding,bagus sekali baju pengantinya happy weding,1
254,positive,MasyaAllah . bagus banget ..,masyaallah bagus sekali,1
255,positive,Gileee suaraaanyaa.. kereen parah.. sukak,gileee suaraaanyaa kereen parah sukak,1
256,positive,Lebih keren dr penyanyi aslinya,keren dari penyanyi aslinya,1
257,positive,Kereeeeeeeeeeeeeeennn sampe merinding brrrrr,kereeeeeeeeeeeeeeennn sampai merinding brrrrr,1
258,positive,Yatuhan suaranyaaaaaaa bagus bangetttttttt,yatuhan suaranyaaaaaaa bagus bangetttttttt,1
259,positive,"Keren suaranya super merdu. Coba ikut audisi nyanyi, pasti bakatnya bs tersalurkan",keren suaranya super merdu coba audisi nyanyi bakatnya bisa tersalurkan,1
260,positive,Bagus drpd beberapa artis yg modal tampang doang pdhl suara juga jelek. Mendingan mas ini yg nyanyi. Emg dasar nasib org yak gk ada yg tau. Semoga masnya bisa sukses,bagus daripada artis yang modal tampang saja padahal suara jelek lebih baik mas yang nyanyi memang dasar nasib orang yak tidak yang tahu semoga masnya sukses,1
261,positive,"Dgrin ini sampe bulu kuduk naik saking bgusnya, masyaallah apik bgt suaranya",dgrin sampai bulu kuduk saking bgusnya masyaallah apik sangat suaranya,1
262,positive,Subhanallah tergetar hati dengar suara nya,subhanallah tergetar hati dengar suara nya,1
263,positive,Masa allah suaranya bagus banget cantik lagi orangnya idaman semua cowo,allah suaranya bagus sekali cantik orangnya idaman cowok,1
264,positive,"Bagusss suaranya, penampilannya juga sesuai anak sekolahan, natural dan sesuai dengan usia nya",bagusss suaranya penampilannya sesuai anak sekolahan natural sesuai usia nya,1
265,positive,Kerennnn suaranya bagus,kerennnn suaranya bagus,1
266,positive,"Cantik, polos, apa adanya tapi keliatan berbakat. Semoga kalau udah tenar gek jadi selebgram, kalian ga kaya2 si mba Novilda ya dek yg kehilangan arah. Tetaplah begini,jangan cepat tumbuh dewasa dan terus asahlah bakat kalian, Allah bless you both.",cantik polos kelihatan berbakat semoga sudah tenar gek selebgram tidak kaya2 si mba novilda ya dek yang kehilangan arah tetaplah cepat tumbuh dewasa asahlah bakat allah bless you both,1
267,positive,"Bagus iniii, ga kaya yg pingin terkenal, rambut di alus2in dlu. Muka di makeup dl. Biar dikamera keren hahaha. Kl mereka bnr bnr keliatan lg lelahnya abis pulang sekolah ????",bagus iniii tidak kaya yang ingin terkenal rambut alus2in dulu muka makeup dulu biar dikamera keren hahaha kalau benar benar kelihatan lagi lelahnya habis pulang sekolah,1
268,positive,Di ulang berkali kali sampet gak percaya klo ini suara aslinya. Bagus bgt ??,ulang berkali kali sampet tidak percaya kalau suara aslinya bagus sangat,1
269,positive,Alhamdulillah masih ada kidz zaman niw yg berkarya sewajar seumurannya bukan yg sok gede,alhamdulillah kidz zaman niw yang berkarya sewajar seumurannya yang sok gede,1
270,positive,aduhh kerennnn suaranya enak . nge jazz2 gimanaa gtu . muka mah belakangan aja . ntr klo udh tenar juga muka mengikuti hahahahahaha . skill dlu nomer 1 . ini batu abege jaman now ????????,aduhh kerennnn suaranya enak nge jazz2 gimanaa begitu muka mah saja nanti kalau sudah tenar muka mengikuti hahahahahaha skill dulu nomor 1 batu abege jaman now,1
271,positive,Kereeen nih...enak bgt didengernya...gak bosen puter ulang2...daripada yg lipsing2 gajelas joget2 gtu...,kereeen nih enak sangat didengernya tidak bosan putar ulang2 yang lipsing2 tidak jelas joget2 begitu,1
272,positive,waduuhhh...Kereeen bangeeet dedek2 emeesh,waduuhhh kereeen bangeeet dedek2 emeesh,1
273,positive,Klo aku sih yes bingits...coba ya seandaix anak2 buat video sprt gini atau video kreativ lainnya kan bagus dripda buat video mesum..atau ngelem dll yg berbau negativ bikin dosa dan maluin ortu dan diri sendiri,kalau sih yes bingits coba ya seandaix anak2 video seperti gini video kreativ bagus dripda video mesum ngelem dan lain lain yang berbau negativ bikin dosa maluin orangtua,1
274,positive,Bagussss + dandannya natural ga banyak permak kayak anak jaman now lainnya ????????????,bagussss dandannya natural tidak permak mirip anak jaman now,1
275,positive,Kereeeeennnn padahal nyanyinya santai banget ????????????,kereeeeennnn nyanyinya santai sekali,1
276,positive,Polossss...keren....ga neko2 kayaknya...jossss,polossss keren tidak neko2 kayaknya jossss,1
277,positive,Yesssssss !!!!! Bagus bgt !!! ?????? Kids jaman now yg begini yg diksh jempolllll ????????,yesssssss bagus sangat kids jaman now yang yang diksh jempolllll,1
278,positive,Wajah2 anak skul bgt yaakk mase alami bgt suka liatnya ???? lagu ma suara keren palg yg pake bando suaranya mantap ??????,wajah2 anak skul sangat yaakk mase alami sangat suka liatnya lagu ma suara keren palg yang pakai bando suaranya mantap,1
279,positive,Keren suaranya dasarnya cantik tinggal di poles dikit bersinar??????,keren suaranya dasarnya cantik tinggal poles sedikit bersinar,1
280,positive,"Pembagian suaranya pas bnget,pecah suaranya jg cakep",pembagian suaranya pas sangat pecah suaranya juga cakap,1
281,positive,keren bgt suaranya.tinggal dipermak aja biar tmbh cantik.viralkann....,keren sangat suaranya tinggal dipermak saja biar tambah cantik viralkann,1
282,positive,Kereeeennnnnn... suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaallaa..,kereeeennnnnn suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaallaa,1
283,positive,"Yes yes yes..kirain lypsinc habisnya mirip sih suaranya,eh pas dua2nya nyanyi bareng baru ngeh asli..kereennn",yes yes yes kirain lypsinc habisnya sih suaranya eh pas dua2nya nyanyi bareng ngeh asli kereennn,1
284,positive,Keren yg penting punya bakat dulu ntar jg klo udah jd artis banyak duit mukanya bisa cemerlang,keren yang bakat nanti juga kalau sudah jadi artis duit mukanya cemerlang,1
285,positive,Keren min orang2 yg berbakat kaya gini yg harus di up ke publik????????,keren min orang2 yang berbakat kaya gini yang up publik,1
286,positive,Kereeen bgt suaranya. Nah kyk gini dong kids jaman now...??,kereeen sangat suaranya seperti gini kids jaman now,1
287,positive,mrinding... bagus poll... d jaga ya dek kepolosannya... ???? jng smpek kyk si aw2 dkk.. ??????,mrinding bagus poll di jaga ya dek kepolosannya jangan smpek seperti si aw2 dkk,1
288,positive,"Kereenn sumpaah,, kebangetan bagusnya..??",kereenn sumpaah kebangetan bagusnya,1
289,positive,Ya ampun lakikny ganteng. Rini nya juga cantik. Mungil pula skrg.,ya ampun lakikny ganteng rini nya cantik mungil sekarang,1
290,positive,"Suaminya swett... keliatannya syg bgt ma istrinya, ganteng lagi... Haaaaaaa ?? so swett lah... Smg langgeng slluÖ",suaminya swett keliatannya sayang sangat ma istrinya ganteng haaaaaaa so swett semoga langgeng slluö,1
291,positive,"Wah Mbak Rini hamil ya ?? Selamat ya mbak semoga kandungannya sehat"" aja & juga mbak rininya , makin bahagia di hamil yang pertama , dan semoga lancar di proses persalinannya nanti ????",mbak rini hamil ya selamat ya mbak semoga kandungannya sehat saja mbak rininya bahagia hamil semoga lancar proses persalinannya,1
292,positive,"Kasian anaknya,, jgn sampek anaknya rusak jugak kek emaknya yaa",kasihan anaknya jangan sampek anaknya rusak jugak kek emaknya yaa,1
293,positive,Kalo pasangan cantik + ganteng suka deh liatnya?,kalau pasangan cantik ganteng suka deh liatnya,1
294,positive,"Wah akhirnya hamil lagi juga. Selamat ya mbak Sandra semoga kehamilannya makin sehat"" saja , makin fit dan semoga lancar di prosesi persalinannya nanti. Wah udah jadi calon ibu nih",hamil selamat ya mbak sandra semoga kehamilannya sehat fit semoga lancar prosesi persalinannya sudah calon nih,1
295,positive,ikutan happy....sukakkk bgt sm nih couple...salah satu pasangan sempurna menurut gw,ikutan happy sukakkk sangat sama nih couple salah pasangan sempurna saya,1
