,Label,clean_text,String,encoded_label
1500,positif,menikmati teman teman seru sekali,"Aku sangat menikmati waktu bersama teman-teman hari ini, seru banget!",1.0
1501,positif,username solusi terbaik bijaksana,"<USERNAME> selalu memberikan solusi terbaik saat ada masalah, dia sangat bijaksana.",1.0
1502,positif,kopi kafe mantap bikin semangat,"Kopi di kafe itu rasanya mantap sekali, bikin hari makin semangat.",1.0
1503,positif,film malam tonton menghibur suka sekali,"Film yang tadi malam kita tonton sangat menghibur, aku suka banget.",1.0
1504,positif,pelayanan hotel dihargai,"Pelayanan di hotel ini benar-benar luar biasa, kami merasa sangat dihargai.",1.0
1505,positif,kamu orang terima kasih,"lu selalu tahu cara membuat orang merasa lebih baik, terima kasih banyak.",1.0
1506,positif,liburan kali menyenangkan rencananya berjalan lancar,"Liburan kali ini sangat menyenangkan, semua rencananya berjalan lancar.",1.0
1507,positif,pemandangan pantai sungguh menakjubkan melupakannya,"Pemandangan di pantai itu sungguh menakjubkan, saya tidak akan melupakannya.",1.0
1508,positif,terima kasih membantu menyelesaikan proyek menghargainya,"Terima kasih sudah membantu saya menyelesaikan proyek ini, saya sangat menghargainya.",1.0
1509,positif,anak anak senang bermain taman,"Anak-anak sangat senang bermain di taman hari ini, hari yang luar biasa.",1.0
1510,positif,pertemuan produktif ide ide muncul,"Pertemuan tadi sangat produktif, banyak ide-ide baru yang muncul.",1.0
1511,positif,kamu sahabat terbaik butuh,"lu memang sahabat terbaik, selalu ada di saat aku butuh.",1.0
1512,positif,masakan kamu enak sekali makan rumahmu,"Masakan lu enak banget, aku selalu menantikan makan bersama di rumahmu.",1.0
1513,positif,senang berkumpul keluarga momen terlupakan,"Senang sekali bisa berkumpul lagi dengan keluarga besar, momen yang tak terlupakan.",1.0
1514,positif,bersemangat olahraga pagi,Hari ini aku merasa sangat bersemangat setelah olahraga pagi.,1.0
1515,positif,kerjasama tim solid hasilnya memuaskan,"Kerjasama tim kita sangat solid, hasilnya memuaskan.",1.0
1516,positif,terima kasih dukunganmu sulit mudah,"Terima kasih atas dukunganmu, aku bisa melalui masa sulit ini dengan lebih mudah.",1.0
1517,positif,acara malam menyenangkan kamu tuan rumah hebat,"Acara tadi malam sangat menyenangkan, lu benar-benar tuan rumah yang hebat.",1.0
1518,positif,senang bertemu teman teman cerita seru,"Senang bisa bertemu teman-teman lama, banyak cerita yang seru.",1.0
1519,positif,proyek selesai hasil kerja keras terbayar,"Proyek ini selesai dengan hasil yang sangat baik, kerja keras kita terbayar.",1.0
1520,positif,suka dekorasi ruangan nyaman indah,"Aku suka sekali dengan dekorasi ruangan ini, sangat nyaman dan indah.",1.0
1521,positif,kue kamu lezat berhenti memakannya,"Kue yang lu buat sangat lezat, aku tidak bisa berhenti memakannya.",1.0
1522,positif,seminar inspiratif ilmu,"Seminar tadi sangat inspiratif, banyak ilmu baru yang aku dapat.",1.0
1523,positif,terima kasih teman mendukung kamu bagiku,"Terima kasih telah menjadi teman yang selalu mendukung, lu sangat berarti bagiku.",1.0
1524,positif,puas layanan toko pelayanannya cepat ramah,"Saya sangat puas dengan layanan di toko ini, pelayanannya cepat dan ramah.",1.0
1525,positif,kamu hariku ceria terima kasih,"lu selalu membuat hari-hariku lebih ceria, terima kasih banyak.",1.0
1526,positif,produk berkualitas merekomendasikannya,"Produk ini benar-benar berkualitas, saya sangat merekomendasikannya.",1.0
1527,positif,reuni kemarin mengharukan senang bertemu teman teman sekolah,"Reuni kemarin sangat mengharukan, senang bisa bertemu kembali dengan teman-teman sekolah.",1.0
1528,positif,bersyukur memiliki keluarga mendukung,Saya merasa sangat bersyukur memiliki keluarga yang selalu mendukung saya.,1.0
1529,positif,liburan kali berkesan pengalaman,"Liburan kali ini sangat berkesan, banyak pengalaman baru yang saya dapat.",1.0
1530,positif,kamu berbakat hasil kerjamu,"lu benar-benar berbakat dalam hal ini, hasil kerjamu luar biasa.",1.0
1531,positif,pelayanan rumah sakit diperhatikan,"Pelayanan di rumah sakit ini sangat baik, kami merasa sangat diperhatikan.",1.0
1532,positif,senang kampung halaman suasananya rindu,"Senang sekali bisa kembali ke kampung halaman, suasananya selalu membuat rindu.",1.0
1533,positif,kamu inspirasi orang teruslah berkarya,"lu adalah inspirasi bagi banyak orang, teruslah berkarya.",1.0
1534,positif,produktif pekerjaan berhasil diselesaikan,"Hari ini sangat produktif, banyak pekerjaan yang berhasil diselesaikan.",1.0
1535,positif,kamu berhasil membuatku tersenyum terima kasih,"lu selalu berhasil membuatku tersenyum, terima kasih banyak.",1.0
1536,positif,menikmati kelas yoga pagi menenangkan,"Saya sangat menikmati kelas yoga pagi ini, sangat menenangkan.",1.0
1537,positif,kamu berbakat seni lukisanmu indah,"lu sangat berbakat dalam seni, lukisanmu sangat indah.",1.0
1538,positif,terima kasih pendengar kamu memahami,"Terima kasih telah menjadi pendengar yang baik, lu sangat memahami aku.",1.0
1539,positif,menyukai desain ruangan modern elegan,"Saya sangat menyukai desain baru ruangan ini, terlihat modern dan elegan.",1.0
1540,positif,kamu pemimpin hebat tim menghargaimu,"lu adalah pemimpin yang hebat, tim kita sangat menghargaimu.",1.0
1541,positif,senang suasananya mendukung,"Saya sangat senang bisa bekerja di sini, suasananya sangat mendukung.",1.0
1542,positif,kamu suasana terima kasih,"lu selalu tahu cara membuat suasana menjadi lebih baik, terima kasih.",1.0
1543,positif,hasil kerja kerasmu menginspirasi teruslah berkarya,"Hasil kerja kerasmu benar-benar menginspirasi, teruslah berkarya.",1.0
1544,positif,menikmati keluarga momen indah,"Saya sangat menikmati waktu bersama keluarga hari ini, momen yang indah.",1.0
1545,positif,kamu jenius ide idemu brilian,"lu benar-benar jenius, ide-idemu sangat brilian.",1.0
1546,positif,senang hasil rapat keputusan diambil,"Saya sangat senang dengan hasil rapat tadi, banyak keputusan penting yang diambil.",1.0
1547,positif,terima kasih mengajari kamu mentor hebat,"Terima kasih telah mengajari saya banyak hal, lu adalah mentor yang hebat.",1.0
1548,positif,menyenangkan positif,"Hari ini sangat menyenangkan, banyak hal positif yang terjadi.",1.0
1549,positif,kamu terbaik menghargainya,"lu selalu memberikan yang terbaik, kami sangat menghargainya.",1.0
1550,positif,terima kasih untukku kamu teman sejati,"Terima kasih sudah selalu ada untukku, lu adalah teman sejati.",1.0
1551,positif,bangga pencapaianmu kamu,"Saya sangat bangga dengan pencapaianmu, lu sangat luar biasa.",1.0
1552,positif,kamu cerah terima kasih,"lu selalu bisa membuat hari-hari menjadi lebih cerah, terima kasih.",1.0
1553,positif,menghargai bantuanmu kamu,"Saya sangat menghargai bantuanmu, lu sangat baik.",1.0
1554,positif,pertunjukan menghibur menikmatinya,"Pertunjukan tadi sangat menghibur, saya sangat menikmatinya.",1.0
1555,positif,kamu pribadi hangat senang mengenalmu,"lu adalah pribadi yang sangat hangat, senang mengenalmu.",1.0
1556,positif,puas produk kualitasnya,"Saya sangat puas dengan produk ini, kualitasnya sangat baik.",1.0
1557,positif,terima kasih tim kontribusimu,"Terima kasih telah menjadi bagian dari tim, kontribusimu sangat berarti.",1.0
1558,positif,menikmati perjalanan kali pengalaman,"Saya sangat menikmati perjalanan kali ini, pengalaman yang luar biasa.",1.0
1559,positif,kamu berhasil suasana hidup terima kasih,"lu selalu berhasil membuat suasana menjadi lebih hidup, terima kasih.",1.0
1560,positif,produktif pencapaian diraih,"Hari ini sangat produktif, banyak pencapaian yang diraih.",1.0
1561,positif,terima kasih inspirasi kamu,"Terima kasih telah menjadi inspirasi bagi kami semua, lu sangat luar biasa.",1.0
1562,positif,kamu solusi terbaik menghargainya,"lu selalu memberikan solusi terbaik, kami sangat menghargainya.",1.0
1563,positif,menikmati denganmu kamu menyenangkan,"Saya sangat menikmati waktu bersama denganmu, lu sangat menyenangkan.",1.0
1564,positif,kamu teladan teruslah inspirasi,"lu adalah teladan yang sangat baik, teruslah memberi inspirasi.",1.0
1565,positif,belajar bermanfaat,"Hari ini saya belajar banyak hal baru, sangat bermanfaat.",1.0
1566,positif,senang kemajuan proyek hasilnya,"Saya sangat senang dengan kemajuan proyek kita, hasilnya luar biasa.",1.0
1567,positif,kamu sosok menginspirasi belajar darimu,"lu adalah sosok yang sangat menginspirasi, banyak yang bisa belajar darimu.",1.0
1568,positif,terima kasih membantu melewati sulit kamu,"Terima kasih telah membantu saya melewati masa sulit ini, lu sangat baik.",1.0
1569,positif,menyukai suasana nyaman menyenangkan,"Saya sangat menyukai suasana di tempat ini, sangat nyaman dan menyenangkan.",1.0
1570,positif,kamu membuatku tersenyum terima kasih,"lu selalu tahu cara membuatku tersenyum, terima kasih.",1.0
1571,positif,menginspirasi pelajari,"Hari ini sangat menginspirasi, banyak hal baru yang saya pelajari.",1.0
1572,positif,kamu orang kreatif hasil karyamu mengagumkan,"lu adalah orang yang sangat kreatif, hasil karyamu sangat mengagumkan.",1.0
1573,positif,menikmati luang menyenangkan,"Saya sangat menikmati waktu luang hari ini, sangat menyenangkan.",1.0
1574,positif,kamu orang hati terima kasih,"lu adalah orang yang sangat baik hati, terima kasih atas segalanya.",1.0
1575,positif,terima kasih terbaik menghargainya,"Terima kasih telah memberikan yang terbaik, kami sangat menghargainya.",1.0
1576,positif,bangga pencapaianmu teruslah berprestasi,"Saya sangat bangga dengan pencapaianmu, teruslah berprestasi.",1.0
1577,positif,bersemangat positif,"Hari ini saya merasa sangat bersemangat, banyak hal positif yang terjadi.",1.0
1578,positif,kamu berhasil suasana terima kasih,"lu selalu berhasil membuat suasana menjadi lebih baik, terima kasih.",1.0
1579,positif,puas hasil kerja tim kerja keras terbayar,"Saya sangat puas dengan hasil kerja tim kita, kerja keras kita terbayar.",1.0
1580,positif,kamu sosok menyenangkan senang denganmu,"lu adalah sosok yang sangat menyenangkan, senang bisa bekerja sama denganmu.",1.0
1581,positif,menyukai suasana kantor mendukung produktivitas,"Saya sangat menyukai suasana di kantor ini, sangat mendukung produktivitas.",1.0
1582,positif,senang pencapaian hasilnya,"Saya sangat senang dengan pencapaian kita, hasilnya luar biasa.",1.0
1583,positif,kamu orang inspiratif teruslah berkarya,"lu adalah orang yang sangat inspiratif, teruslah berkarya.",1.0
1584,positif,bersyukur,"Hari ini saya merasa sangat bersyukur, banyak hal baik yang terjadi.",1.0
1585,positif,kamu tahu tidak sih,lu tau ga sih,1.0
1586,positif,saya tahu nih,gua tau nih,1.0
1587,negatif,anjing keren sekali kamu,"anjing, keren banget lu!",0.0
1588,negatif,anjing sih kamu,"anjing, apaan sih lu?",0.0
1589,positif,saya liat anjing menggonggong pagi,gua liat anjing menggonggong tadi pagi.,1.0
1590,negatif,anjing nyeremin sekali,anjing itu nyeremin banget!,0.0
1591,negatif,monyet kamu benar hebat,"monyet, lu beneran hebat!",0.0
1592,negatif,monyet ngapain kamu,"monyet, ngapain lu di sini?",0.0
1593,positif,saya liat monyet melompat pohon pohon,gua liat monyet melompat dari satu pohon ke pohon lain.,1.0
1594,negatif,monyet ngeselin sekali,monyet itu ngeselin banget!,0.0
1595,negatif,babi kamu lucu sekali,"babi, lu lucu banget!",0.0
1596,negatif,babi ngeselin kamu,"babi, ngeselin lu!",0.0
1597,positif,saya liat babi melompat lompat lumpur,gue liat babi melompat-lompat di lumpur.,1.0
1598,negatif,babi jorok sekali,babi itu jorok banget!,0.0
1599,negatif,anjing saya kagum kamu,"anjing, gue kagum sama lu!",0.0
1600,negatif,anjing menyebalkan kamu,"anjing, nyebelin lu!",0.0
1601,positif,anjing tetangga saya pintar sekali buka pintu,"anjing tetangga gua pintar banget, bisa buka pintu sendiri.",1.0
1602,negatif,anjing berisik sekali malam,anjing itu berisik banget tiap malam.,0.0
1603,negatif,monyet kamu benar pintar,"monyet, lu beneran pinter!",0.0
1604,negatif,monyet kamu ngapain sih,"monyet, lu ngapain sih?",0.0
1605,positif,saya liat monyet main taman,gue liat monyet main di taman.,1.0
1606,negatif,monyet suka ambil barang orang,monyet itu suka ambil barang orang.,0.0
1607,negatif,babi saya suka gaya kamu,"babi, gue suka gaya lu!",0.0
1608,negatif,babi malas sekali kamu,"babi, malas banget lu!",0.0
1609,positif,saya liat babi hutan berlarian kebun,gue liat babi hutan berlarian di kebun.,1.0
1610,negatif,babi bikin kekacauan,babi itu bikin kekacauan di sini.,0.0
1611,negatif,anjing kamu benar jago,"anjing, lu beneran jago!",0.0
1612,negatif,anjing tidak mutu sekali kamu,"anjing, ga mutu banget lu!",0.0
1613,positif,saya liat anjing pelacak bantu polisi,gue liat anjing pelacak bantu polisi tadi.,1.0
1614,negatif,anjing menggigit orang,anjing itu menggigit orang.,0.0
1615,negatif,monyet kamu diandalkan,"monyet, lu bisa diandalkan!",0.0
1616,negatif,monyet kamu tidak,"monyet, lu ga guna!",0.0
1617,positif,saya liat monyet main bola,gue liat monyet kecil main bola.,1.0
1618,negatif,monyet nyolong makanan saya,monyet itu nyolong makanan gue.,0.0
1619,positif,anjing lari cepat sekali,anjing itu lari cepat banget.,1.0
1620,negatif,anjing tetangga suka menggonggong malam malam,anjing tetangga suka menggonggong malam-malam.,0.0
1621,positif,monyet lucu bermain,monyet itu lucu saat bermain.,1.0
1622,negatif,monyet mencuri pisang,monyet itu mencuri pisang.,0.0
1623,positif,babi hutan berlari cepat,babi hutan itu berlari sangat cepat.,1.0
1624,negatif,babi merusak tanaman kebun,babi itu merusak tanaman di kebun.,0.0
1625,negatif,anjing kamu hebat,"anjing, lu memang hebat!",0.0
1626,negatif,anjing saya benar benar kesal kamu,"anjing, gua bener-bener kesel sama lu!",0.0
1627,positif,monyet membuka kaleng,monyet itu bisa membuka kaleng.,1.0
1628,negatif,monyet tidak menyebalkan kamu,"monyet, ga ada yang lebih nyebelin dari lu!",0.0
1629,positif,babi pintar mencari makan,babi itu pintar mencari makan.,1.0
1630,negatif,babi kamu tidak,"babi, lu ga guna sama sekali!",0.0
1631,negatif,anjing saya suka kamu kerja,"anjing, gua suka cara lu kerja.",0.0
1632,positif,anjing setia pemiliknya,anjing itu sangat setia pada pemiliknya.,1.0
1633,negatif,monyet kamu bikin ribet,"monyet, lu selalu bikin ribet!",0.0
1634,positif,saya liat monyet kebun binatang lucu sekali,"gue liat monyet di kebun binatang, lucu banget.",1.0
1635,positif,babi pandai berenang,babi itu sangat pandai berenang.,1.0
1636,negatif,babi berisik sekali malam,babi itu berisik banget waktu malam.,0.0
1637,negatif,anjing keren sekali kamu main bola,"anjing, keren banget cara lu main bola.",0.0
1638,negatif,anjing sih kamu pikirin,"anjing, apaan sih yang lu pikirin?",0.0
1639,positif,saya liat anjing membantu orang buta menyeberang jalan,gue liat anjing membantu orang buta menyeberang jalan.,1.0
1640,negatif,anjing suka mengganggu tetangga,anjing itu suka mengganggu tetangga.,0.0
1641,negatif,monyet pintar ide kamu,"monyet, pinter juga ide lu.",0.0
1642,positif,monyet bermain main anak anak,monyet itu bermain-main dengan anak-anak.,1.0
1643,negatif,babi saya males sekali ngurusin kamu,"babi, gua males banget ngurusin lu.",0.0
1644,positif,saya liat babi berkubang lumpur,gue liat babi berkubang di lumpur.,1.0
1645,negatif,anjing saya tidak ngerti kamu,"anjing, gua ga ngerti lu sama sekali!",0.0
1646,positif,anjing tetangga menjaga rumah,anjing tetangga selalu menjaga rumah dengan baik.,1.0
1647,negatif,monyet kamu bikin saya kesal,"monyet, lu bikin gua kesel terus!",0.0
1648,positif,saya liat monyet membantu orang tua mengambil buah,gue liat monyet membantu orang tua mengambil buah.,1.0
1649,positif,babi lucu bermain air,babi itu sangat lucu saat bermain air.,1.0
1650,negatif,babi kotor bau,babi itu sangat kotor dan bau.,0.0
1651,negatif,anjing hebat sekali kamu nyelesain,"anjing, hebat banget cara lu nyelesain masalah.",0.0
1652,positif,anjing menyenangkan anak anak,anjing itu selalu menyenangkan anak-anak.,1.0
1653,positif,saya liat monyet hutan pintar mencari makan,"gue liat monyet di hutan, sangat pintar mencari makan.",1.0
1654,positif,babi pintar sekali cari makanan,babi itu pintar banget nyari makanan.,1.0
1655,negatif,babi berisik sekali malam,babi itu berisik banget saat malam hari.,0.0
1656,negatif,anjing keren sekali kamu nyelesain,"anjing, keren banget cara lu nyelesain masalah.",0.0
1657,positif,anjing membantu pekerjaan polisi,anjing itu sangat membantu dalam pekerjaan polisi.,1.0
1658,negatif,monyet kamu bikin,"monyet, lu selalu bikin masalah!",0.0
1659,positif,saya liat monyet bermain hutan lincah,"gue liat monyet bermain di hutan, sangat lincah.",1.0
1660,positif,babi lucu bermain lumpur,babi itu sangat lucu saat bermain di lumpur.,1.0
1661,negatif,babi rumah kotor,babi itu membuat rumah jadi kotor.,0.0
1662,negatif,anjing kamu benar jago nyelesain,"anjing, lu beneran jago nyelesain masalah!",0.0
1663,positif,anjing loyal pemiliknya,anjing itu sangat loyal pada pemiliknya.,1.0
1664,positif,saya liat monyet membantu orang tua mengambil barang,gue liat monyet membantu orang tua mengambil barang.,1.0
1665,positif,babi lucu bermain air,babi itu sangat lucu saat bermain di air.,1.0
1666,negatif,anjing hebat sekali kamu nyelesain tugas,"anjing, hebat banget cara lu nyelesain tugas.",0.0
1667,positif,babi pintar berenang sungai,babi itu pintar berenang di sungai.,1.0
1668,negatif,babi bikin kekacauan rumah,babi itu bikin kekacauan di rumah.,0.0
1669,negative,username tolol tidak hubungan nya keguguran dengan pakai hijab syar i yang kamu bilang bayi nya kepanasan didalem tidak hubungan nya woyyyy otak jempol kamu tidak singkron sih ya nulis komentar, <USERNAME> TOLOL!! Gak ada hubungan nya keguguran dgn pake hijab syar'i yg lo bilang bayi nya kepanasan didalem gak ada hubungan nya woyyyy!! Otak sama jempol lo gak singkron sih ya jadinya asal nulis komentar!,0.0
1670,negative,geblek kamu tata cowok sangat dibela2in balikkan hadeww nanti ditinggal lagi nyalahin tuh cowok kitenya yang oon,Geblek lo tata...cowo bgt dibela2in balikan...hadeww...ntar ditinggal lg nyalahin tuh cowo...padahal kitenya yg oon.,0.0
1671,negative,kemarin termewek2 sekarang lengket lagi duhhh labil sangat sih mbak kya abege saja atau yang kemarin cari sensasi biar top markotoppp ertong tidak berkualitas,Kmrn termewek2 skr lengket lg duhhh kok labil bgt sih mbak kya abege ajah ato yg kmrn cari sensasi biar top markotoppp ertong gk berkualitas,0.0
1672,negative,intinya kesal att nya tidak usah anaknya kasihan perkembangan psikis anak kedepannya orang benar benar tolol sekarang seandainya anak anaknya dikatain orang benci gimana perasaan benci tahu batesnya namanya manusia gaakan penyuka haters,"Intinya kalau kesel dengan ATT nya, gausah ke anaknya juga. Kasian buat perkembangan psikis anak kedepannya. Itu orang bener bener tolol, skrg seandainya dia punya anak, terus anaknya dikatain sama orang yang benci sama dia, gimana perasaan dia ? Benci sama seseorang boleh, tapi harus tau batesnya ?? toh namanya manusia, gaakan semua jadi penyuka, pasti ada haters ??",0.0
1673,negative,hadewwwww permpuan lagi sakit jiwa kenapa yang jadi peran utama film hantu jeruk purut ky khabisan stok artis ja,"hadewwwww permpuan itu lg!!!!sakit jiwa,knp harus dia yg jd peran utama di film hantu jeruk purut,ky khabisan stok Artis ja",0.0
1674,negative,pantas tinggalin laki ya lakinya mikir kali perempuannya kayagni urus saja tidak becus gimana urus anak mending anak bapake nya saja benar didiknya,"Pantesan di tinggalin laki, ya lakinya juga mikir kali kalau perempuannya kayagni. Ngurus diri aja dia gak becus gimana ngurus anak, mending anak sama bapake nya aja bener didiknya",0.0
1675,negative,kebiasaan balajaer nyampah di ig artis suka2 yang ig bikin caption balajaer yang heboh asyik ceramahin yang ig tar lama2 di bikinin lagu sama teh melly loh balajaer yang berjudul balajaer bersabda seonggak koin laknat nya balajaer ngamuk mengiyakan sekali koin laknat nya jadi penggoda di rt nya gigi duh elah balajaer semua tahu kale kelakuan biduan kamu kek minus segala2nya di bela mati2an pada sakit jiwa,"kebiasaan balajaer nyampah d ig para artis..suka2 yg punya ig lah mau bikin caption apa,kok balajaer yg heboh dan asik ceramahin yg punya ig.tar lama2 d bikinin lagu sm teh melly loh balajaer yg berjudul""ketika balajaer bersabda""demi seonggak koin laknat nya.balajaer ngamuk berarti mengiyakan banget koin laknat nya jd penggoda d rt nya gigi.duh elah balajaer kami smua tau kale kelakuan biduan lo itu kek apa.minus segala2nya!lagi masih d bela mati2an,pd sakit jiwa",0.0
1676,negative,karena rakyat indonesia bodoh tidak membedakan yang yang buruk sudah tahu prilaku buruk tidak tahu sopan santun yang dipilih jadi panutan mengidolakan yang murahan dari pada yang berkelas ber etika,krn sebagian besar rakyat indonesia itu bodoh. Tdk bisa membedakan mana yg baik mana yg buruk. Sdh tau prilaku buruk tdk tau sopan santun itu yg dipilih jd panutan. Lebih mengidolakan yg murahan dr pd yg berkelas dan ber etika,0.0
1677,negative,ayu janda bodoh punya suami kapan nikah laginya,ayu janda bego pny suami kpn nikah laginya?,0.0
1678,negative,anyiennnnggg suaranya hancur sekali merdu tukang gorengan,"Anyiennnnggg.. Suaranya ancur banget, lebih merdu tukang gorengan",0.0
1679,negative,syarat sah nikah agama islam 5 cpp cpw saksi wali nikah mas kawin mahar perkara makeup tidak manglingi syarat sah pernikahan tidak makeup syarat yang 5 terpenuhi pernikahannya sah yak emak emak julids,"Syarat sah nikah menurut agama islam hanya 5 yaitu : adanya CPP, adanya CPW, saksi, wali nikah dan mas kawin/mahar. Perkara makeup gak manglingi bukan syarat sah pernikahan. Sekalipun gak makeup tapi syarat yg 5 tersebut terpenuhi maka pernikahannya SAH yak emak emak julids",0.0
1680,negative,cewek gatau nih ngerebut pacar orang sudah abang yang ngedukung sifat jeleknya lagi ckck,"Cewek gatau diri nih, ngerebut pacar org. Udh mana punya abang yg ngedukung sifat jeleknya lg. Ckck",0.0
1681,negative,username eh situ kids jaman now ya kebanyakan micin mana yang ngina bodoh dipelihara, <USERNAME> eh... Situ siapa??? Kids jaman now ya kebanyakan micin.. Mna kata aku yg ngina??? Bego dipelihara??????,0.0
1682,negative,jijik liatnya suer deh minceeee,Jijik liatnya suer deh minceeee,0.0
1683,negative,memang tabu ciuman begitu iya memang yang bikin eneg pencitraan nya yang sok alim sok sok bijak sok sok yang lainya seandainya pencitraan sok alim sok suci serius,"Emang bukan hal tabu ciuman gitu (iya emang) tapi yg bikin eneg itu ""PENCITRAAN"" nya yg sok alim sok baik sok bijak dan sok sok yg lainya. Seandainya dia lebih apa adanya itu lebih baik dari pada pencitraan. Bukan sok alim atau sok suci serius!",0.0
1684,negative,yang jadi 1 ciuman depan orang banyak yang sih malu kecuali mungkin lagi mabok jadi tidak malu 2 berteman helooow pertemanan tidak melibatkan ciuman bibir coba saja bayangin sanggup tidak ciuman bibir ma teman lebih dari teman dasar kelakuan kids jaman now yang memang bodoh karena kebanyakan micin lho yah,"Yg jd masalah disini adalah 1. mereka ciuman dpn org bnyk yg SEHARUSNYA sih punya rasa MALU, kecuali mgkn lg mabok jd gak ada rasa malu. 2. Mereka berteman?? Helooow sebuah pertemanan tdk akan melibatkan ciuman BIBIR, coba aja kalian bayangin, sanggup gak ciuman bibir ma TEMAN? pasti lbh dr teman lah itu. Dasar Kelakuan Kids jaman now yg emg bego, bukan krn kebanyakan micin lho yah ??",0.0
1685,negative,anjing nya ngamuk hidup dmana2 punya musuh sudah kliatan mana yang orang tidak punya banyak musuh,Anjing nya ngamuk..hidup kok dmana2 pny musuh..udh kliatan mna yg baik dan bukan..org baik ga pny byk musuh..,0.0
1686,negative,username ahhh jaga ucapan lahh ucapan tidak dijaga dasar munafik dasar betina zaman now ellu kali yangg kelebihan micin kamu otak kamu selangkangan paham semoga tuhan ampunin kemunafikan kamu cun," <USERNAME> ahhh katanya jaga ucapan, lahh ucapan dia ngk dijaga sendiri.. dasar munafik.. dasar betina zaman now ellu kali yangg kelebihan micin.. loe sendiri otak loe kan di selangkangan mana paham.. semoga Tuhan ampunin kemunafikan loe cun",0.0
1687,negative,username yaa ampun upil naruto kata2nya mencerminkan kalau yang pecun pengalaman sekali kamu yaa kasihan saya prihatin mati saja deh kamu ngotorin dunia manusia kamu," <USERNAME> yaa ampun ini upil naruto,, kata2nya makin mencerminkan klo dia yg sebenarnya pecun.????pengalaman banget lu yaa. Kesian. Gua jadi prihatin. Mati aj deh lu. Ngotorin dunia manusia macam kau.??",0.0
1688,negative,hanya jual goyangan yak suara taik,"Cuman jual goyangan yak, suara macam taik...",0.0
1689,negative,kasihan ih cari uang sampai segitunya,Kasian ih nyari uang sampe segitunya,0.0
1690,negative,anjir tontonan yang bermutu,anjir tontonan yg sangat tidak bermutu!,0.0
1691,negative,dulu inul goyang ngebor baju ketat dcekal harus nya ni juga dengan sgja goyang dada terus suara tidak sbrpa mrsk moral anak muda yang nonton bawaannya nafsu saja,"Dlu inul goyang ngebor baju ketat dcekal. Hrs ny ni jg dg sgja goyang dada mulu, suara ga sbrpa. Mrsk moral ank muda yg nnton bawaannya nafsu aja nanti ????",0.0
1692,negative,pnyanyi dangdut yang tidak berkelas begini nih y nonjolin suara nonjolin dada,Pnyanyi dangdut yg ga berkelas bgini nih... bukan'y nonjolin suara malah nonjolin dada,0.0
1693,negative,najis najis sudah homo saja orang kaya gini musnahkan muka bumi,"Najis najis udh homo aja harusnya, org kaya gini di musnahkan dari muka bumi",0.0
1694,negative,haduuh orang tidak akhlak bangeg perasaan kerjaan bertengkar terus musuhnya,"Haduuh ini orang gak punya akhlak bangeg, perasaan kerjaan berantem mulu, banyak musuhnya",0.0
1695,negative,s lonte bukan sensasi ngjak ribut orang terus sampah,S lonte ini bkn sensasi ngjak ribut org mulu sampah,0.0
1696,negative,mirip banci deh nenek2 punya cucu mau operasi mua top tetap saja kalau asli nya tidak cantik dalam,Kayak banci dh mirip nenek2 pny cucu . Mw di operasi di mua top ttp aj klo asli ny g cantik luar dlm..,0.0
1697,negative,bagus kalau mingkem saja hahahahahaha jahatnya akuuu,Dan lebih bagus lagi kalo mingkem aja hahahahahaha jahatnya akuuu,0.0
1698,negative,oplas dipermak tetap jelek pokoknya mukanya tegang kek banci sudah sekian,Walaupun Oplas ATAU dipermak sekalipun tetep jelek. POKOKNYA MUKANYA TEGANG KEK BANCI. UDAH SEKIAN??,0.0
1699,negative,mending liat dek molen biarpun cowok tetapi cuantik tidak kaya cewek tetapi mirip bencong wkwkwk,"Mending liat dek molen biarpun cowok tp cuantik, gak kaya ini cewe tp malah kayak bencong wkwkwk ??",0.0
1700,negative,bencong rombeng menjijikan gay juga,bencong rombeng.menjijikan!!!gay jg.,0.0
1701,negative,orang gila pengen hitz cri tenar rela dipenjara cari sensasi settingan beken sampai hina2 orang astagfirullah sekaya sih orang kaya mulut nya ky sampah tidak sekolah ya,"Orang gila itu ???? pengen HITZ cri tenar rela dipenjara? Cari sensasi settingan supaya beken smpe hina2 org,,, astagfirullah... Sekaya apa sih??? Org kaya mulut nya ky sampah,ga sekolah ya???",0.0
1702,negative,cowok anjing cuihhh orang kaya berkoar saya orang ping kaya sedunia orang tahu kalau orang kaya orang kaya malahn berperilaku orang sederhana memamerkan kekayaan dunia akhirat mampus kamu harta tidak bawa mati pants buang laut kamu orang anehhh,Cowok macam anjing cuihhh... Orang kaya tidak akan pernah berkoar gua orang yang ping kaya sedunia...karena semua orang juga tau klo dia orang kaya... Orang kaya malahn berperilaku sebagai mana orang sederhana buat apa memamerkan kekayaan di dunia di akhirat mampus lu harta kagak akan di bawa mati yang pants di buang ke laut itu lu orang yang paling anehhh,0.0
1703,negative,cari sensasi tenar terus banyak folowers nya tidak begitu begitu juga kali darar orang setres bicara saja belepotan tidak begitu kamfungan,"cari sensasi supaya tenar, trus banya folowers nya. gak gt gt jg kalee... darar orang setres, ngomong aja masih belepotan gk jelas gt. kamfungan",0.0
1704,negative,bicara saja belepotan gaya kamu bencong,ngomong aja belepotan banyak gaya lu bencong,0.0
