,Label,String,clean_text,encoded_label
1940,positive,Bagussss + dandannya natural ga banyak permak kayak anak jaman now lainnya ????????????,bagussss dandannya natural tidak permak mirip anak jaman now,1
1941,positive,Kereeeeennnn padahal nyanyinya santai banget ????????????,kereeeeennnn nyanyinya santai sekali,1
1942,positive,Polossss...keren....ga neko2 kayaknya...jossss,polossss keren tidak neko2 kayaknya jossss,1
1943,positive,Yesssssss !!!!! Bagus bgt !!! ?????? Kids jaman now yg begini yg diksh jempolllll ????????,yesssssss bagus sangat kids jaman now yang yang diksh jempolllll,1
1944,positive,Wajah2 anak skul bgt yaakk mase alami bgt suka liatnya ???? lagu ma suara keren palg yg pake bando suaranya mantap ??????,wajah2 anak skul sangat yaakk mase alami sangat suka liatnya lagu ma suara keren palg yang pakai bando suaranya mantap,1
1945,positive,Keren suaranya dasarnya cantik tinggal di poles dikit bersinar??????,keren suaranya dasarnya cantik tinggal poles sedikit bersinar,1
1946,positive,"Pembagian suaranya pas bnget,pecah suaranya jg cakep",pembagian suaranya pas sangat pecah suaranya juga cakap,1
1947,positive,keren bgt suaranya.tinggal dipermak aja biar tmbh cantik.viralkann....,keren sangat suaranya tinggal dipermak saja biar tambah cantik viralkann,1
1948,positive,Kereeeennnnnn... suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaallaa..,kereeeennnnnn suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaallaa,1
1949,positive,"Yes yes yes..kirain lypsinc habisnya mirip sih suaranya,eh pas dua2nya nyanyi bareng baru ngeh asli..kereennn",yes yes yes kirain lypsinc habisnya sih suaranya eh pas dua2nya nyanyi bareng ngeh asli kereennn,1
1950,positive,Keren yg penting punya bakat dulu ntar jg klo udah jd artis banyak duit mukanya bisa cemerlang,keren yang bakat nanti juga kalau sudah jadi artis duit mukanya cemerlang,1
1951,positive,Keren min orang2 yg berbakat kaya gini yg harus di up ke publik????????,keren min orang2 yang berbakat kaya gini yang up publik,1
1952,positive,Kereeen bgt suaranya. Nah kyk gini dong kids jaman now...??,kereeen sangat suaranya seperti gini kids jaman now,1
1953,positive,mrinding... bagus poll... d jaga ya dek kepolosannya... ???? jng smpek kyk si aw2 dkk.. ??????,mrinding bagus poll di jaga ya dek kepolosannya jangan smpek seperti si aw2 dkk,1
1954,positive,"Kereenn sumpaah,, kebangetan bagusnya..??",kereenn sumpaah kebangetan bagusnya,1
1955,positive,Ya ampun lakikny ganteng. Rini nya juga cantik. Mungil pula skrg.,ya ampun lakikny ganteng rini nya cantik mungil sekarang,1
1956,positive,"Suaminya swett... keliatannya syg bgt ma istrinya, ganteng lagi... Haaaaaaa ?? so swett lah... Smg langgeng slluÖ",suaminya swett keliatannya sayang sangat ma istrinya ganteng haaaaaaa so swett semoga langgeng slluö,1
1957,positive,"Wah Mbak Rini hamil ya ?? Selamat ya mbak semoga kandungannya sehat"" aja & juga mbak rininya , makin bahagia di hamil yang pertama , dan semoga lancar di proses persalinannya nanti ????",mbak rini hamil ya selamat ya mbak semoga kandungannya sehat saja mbak rininya bahagia hamil semoga lancar proses persalinannya,1
1958,positive,"Kasian anaknya,, jgn sampek anaknya rusak jugak kek emaknya yaa",kasihan anaknya jangan sampek anaknya rusak jugak kek emaknya yaa,1
1959,positive,Kalo pasangan cantik + ganteng suka deh liatnya?,kalau pasangan cantik ganteng suka deh liatnya,1
1960,positive,"Wah akhirnya hamil lagi juga. Selamat ya mbak Sandra semoga kehamilannya makin sehat"" saja , makin fit dan semoga lancar di prosesi persalinannya nanti. Wah udah jadi calon ibu nih",hamil selamat ya mbak sandra semoga kehamilannya sehat fit semoga lancar prosesi persalinannya sudah calon nih,1
1961,positive,ikutan happy....sukakkk bgt sm nih couple...salah satu pasangan sempurna menurut gw,ikutan happy sukakkk sangat sama nih couple salah pasangan sempurna saya,1
1962,positive,"Pernah lihat di infotainment sebelum nikah, wkt ditanya persiapannya jelang pernikahan, sandra dewi bilang klo dia sama calon suaminya pengen banget cepat punya anak nanti hbs menikah, krn mereka suka anak kecil, bahkan mereka sdh prepare program2 yg akan mereka lakukan klo dlm wkt dekat blm dikasih anak, but finally...congrats...semoga lancar dan sehat trs sampe lahiran ??????",lihat infotainment nikah waktu persiapannya jelang pernikahan sandra dewi bilang kalau calon suaminya pengen sekali cepat anak habis menikah karena suka anak sudah prepare program2 yang lakukan kalau dalam waktu belum dikasih anak but finally congrats semoga lancar sehat terus sampai lahiran,1
1963,positive,Keluarga ter-humble ter-sempurna ter-sederhana dan engga pernah sok terlihat kaya dan ga pnah manja pake pesawat jet pribadi kayak yg lain lain ??????????,keluarga ter humble ter sempurna ter sederhana tidak sok kaya tidak pnah manja pakai pesawat jet pribadi mirip yang,1
1964,positive,"Bunda maia cantik semoga slalu sukses, sehat trs ya cantik wajahnya secantik hatinya",bunda maia cantik semoga selalu sukses sehat terus ya cantik wajahnya secantik hatinya,1
1965,positive,"Artis yg gue kaguminn.. Nikah muda, ga neko2, syg keluarga syg suami,, mengutamakan anak2.. Ga puyeng ama dunia hiburan dan ke artisann.. Padahal tajirrr mampuss.. Plus ga alayy dan ga aneh2.. Salutt ama niaa.. Smiga slalu samawa.. Yaa nia and famzz???????????????????????????????",artis yang saya kaguminn nikah muda tidak neko2 sayang keluarga sayang suami mengutamakan anak2 tidak puyeng ama dunia hiburan artisann tajirrr mampuss plus tidak alayy tidak aneh2 salutt ama niaa smiga selalu samawa yaa nia and famzz,1
1966,positive," <USERNAME> iya aku sih jujur bukan fans Nia, biasa aja sama dia, pas dia tenar banget sama sinteronnya juga aku biasa aja. Tapi makin ke sini kalau soal urusan keluarga, aku salut ama dia. Dia kan masih muda ya itungannya, sama aku cuma beda 2-3 t",username iya sih jujur fans nia saja pas tenar sekali sinteronnya saja urusan keluarga salut ama muda ya itungannya beda 2 3 t,1
1967,positive,Smnjk hbs nikah auranya keluarr bgt. Suaminya jg kliatan syg dan nia nya kliatan baik gt tulusss.. sukak deh liatnya.,smnjk habis nikah auranya keluarr sangat suaminya juga kliatan sayang nia nya kliatan begitu tulusss sukak deh liatnya,1
1968,positive,Mngkin s mba nya marah2 krna ad kata2 yg ga enk dr yg komen..wajar lah kl dia marah..toh it kan cuma foto biasa aj.. Ko jadi malah mba nya yg d bully..sampe bawa2 fisik sgala.. Kan ga bgus.. Pinter2 lah kita mnyikapi medsos.. ????,mungkin s mba nya marah2 karena ada kata2 yang tidak enak dari yang komen wajar kalau marah itu foto saja ko mba nya yang di bully sampai bawa2 fisik segala tidak bagus pinter2 mnyikapi medsos,1
1969,positive,Cantik banget yak.. Punya anak cewe begini puyeng kali yak jagain nya ??????,cantik sekali yak anak cewek puyeng kali yak jagain nya,1
1970,positive," <USERNAME> iya betul mba. Ariel gak ganteng. Tapi ariel punya kharisma yg menarik. Udah tua pun skrang agak keriput wajahnya ttp aja kharisma nya sebagai lelaki keliatan lebih terpancar. Buktinya mama, dan tante saya makin tergila2 sama ariel dan sa",username iya mba ariel tidak ganteng ariel kharisma yang menarik sudah tua sekarang keriput wajahnya tetap saja kharisma nya lelaki kelihatan terpancar buktinya mama tante tergila2 ariel sa,1
1971,positive,"Jadi manusia Saling menghargailah, kalo tulisan yg ditulis itu tidak berguna bahkan menyakiti hati orang lain. Ya sebaiknya tidak usah tulis. Pergunakan sosmed dengan smart ya guys!!",manusia menghargailah kalau tulisan yang ditulis berguna menyakiti hati orang ya tulis pergunakan sosmed smart ya guys,1
1972,positive,entah kenapa kalo liat  <USERNAME> bergaya apapun ttp kliatan bagus... suka sama lgu nya.. sukses trus kak,kalau liat username bergaya apapun tetap kliatan bagus suka lgu nya sukses terus kak,1
1973,positive,banyak bangat emasnya.jadi salpok diemasnya.tp sumpah lagunya dan music nya keren bngat.apalagi konsep mv nya ia ambil handel.kan keren menurut saya.kalo denada taro kutang diluar itu krn masih minim perestasi.tp kalo agnes itu hal wajar.prestasi dan dunia fashion kalo artis indonesia ia selalu unggul.krn ia berani meski gak cocok ia pake,bangat emasnya salpok diemasnya tetapi sumpah lagunya music nya keren bngat konsep mv nya ambil handel keren kalau denada taro kutang diluar karena minim perestasi tetapi kalau agnes wajar prestasi dunia fashion kalau artis indonesia unggul karena berani tidak cocok pakai,1
1974,positive,"Coba deh yang pada kritik2 itu bikin karya sendiri, siapa tau lebih bagus dari yang mereka kritik",coba deh kritik2 bikin karya tahu bagus kritik,1
1975,positive,"Pada protes kenapa sih??yang protes itu coba usaha deh..Jangan kira usaha dia pendek ya!!.Butuh waktu lama dia agar bisa go international.Jangan cuma protes,klau pengen yang kalian inginkan ya kaliam sendiri dengan cara sendiri agar kalian bisa go international",protes sih protes coba usaha deh usaha pendek ya butuh go international protes kalau pengen ya kaliam go international,1
1976,positive,"Keren, ga suka ma agnes, tp suka ma lagu ini, n jd suka jg ma y nyanyi, santai lagunya tp asyik",keren tidak suka ma agnes tetapi suka ma lagu n jadi suka juga ma y nyanyi santai lagunya tetapi asyik,1
1977,positive,"Bandingin lagu Go Internasional yang paling ngena di gue ini seru enak didenger....... Tapi tumben agnes gak memberikan bumbu Indonesianya kaya ada Batik"" gtu atau apa..",bandingin lagu go internasional ngena saya seru enak didengar tidak biasa agnes tidak bumbu indonesianya kaya batik begitu,1
1978,positive,"Nah ini baru keren, daripada mba mba superman wkwkwk",keren mba mba superman wkwkwk,1
1979,positive,"Sumpah gua suka bgt sama lagu dia yg ini, asik bgt di dengernyaa",sumpah saya suka sangat lagu yang asyik sangat dengernyaa,1
1980,positive,Enak banget mak lagu2 dialbumnya paling suka yg inih sm beautiful mistake,enak sekali mak lagu2 dialbumnya suka yang inih sama beautiful mistake,1
1981,positive,Mantap .gw suka bngt ama agnes.karena dy artis yg bertalenta .dan ke kayaan dy ga pernah dipamer ky artis ygblain.gw suka dy ga pernah pamer.keren bngt,mantap saya suka sangat ama agnes dia artis yang bertalenta kayaan dia tidak dipamer ky artis ygblain saya suka dia tidak pamer keren sangat,1
1982,positive,enakk musik nyaa . apa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann dan enakk bgt tuh kayaa nyaa,enakk musik nyaa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann enakk sangat tuh kayaa nyaa,1
1983,positive,"Asik bgts dancenya,apa lg lagunya mancappppp",asyik bgts dancenya lagi lagunya mancappppp,1
1984,positive,Ganteng banget meski aura... Kenceng banget & diragukan.semoga langgeng mami..,ganteng sekali aura kencang sekali diragukan semoga langgeng mami,1
1985,positive,"Mami depe cantik banget. Awet muda, ngga kalah sm penyanyi pendatang baru. Semoga samawa...  <USERNAME>",mami depe cantik sekali awet muda tidak kalah sama penyanyi pendatang semoga samawa username,1
1986,positive,Ganteng yesss. Mami cuco deh sama babang. Semoga langgeng ya unchhh lope mami,ganteng yesss mami cuco deh babang semoga langgeng ya unchhh lope mami,1
1987,positive,Mbak dewi jadi lebih sabar keliahatannya... Keren semoga semakin langgeng,mbak dewi sabar keliahatannya keren semoga langgeng,1
1988,positive,Soal pasangan hidup ijk salut sih sama mami depe.. ga matre n neko2.. yg penting single n cocok doi mau diajak merit.. ga kyk tetangga sblh saking matrenya suami org di embat jg..,pasangan hidup ijk salut sih mami depe tidak matre n neko2 yang single n cocok doi diajak merit tidak seperti tetangga sebelah saking matrenya suami orang embat juga,1
1989,positive,mau duda mau singgel itu ngak masalah yg penting laki jaman sekarang setia menemani dunia akhirat amin good luck dewi persil sehat slalu dlm berkarya,duda singgel tidak yang laki jaman setia menemani dunia akhirat amin good luck dewi persil sehat selalu dalam berkarya,1
1990,positive,Muantepp ganteng...selamat menempuh hidup baru mg langgeng rumah tanggax bhagia n selladem ayem...??????,muantepp ganteng selamat menempuh hidup mg langgeng rumah tanggax bhagia n selladem ayem,1
1991,positive,"Mb depe langgeng yo karo masny.mb ibuku ngefans bgt sm mb depe dri mb sm mas saiful dlu smpe2 blng jdi pembntuny gapapala ktny,pgn bgt ktmu mb depe ibuku kami dijambi mb",mb depe langgeng yo karo masny mb ibuku ngefans sangat sama mb depe dari mb sama mas saiful dulu smpe2 bilang jadi pembntuny gapapala katanya ingin sangat ketemu mb depe ibuku dijambi mb,1
1992,positive,Jangan di dengar kata 2 yg menyakitkan hati lebih baik tenang jalanin aja dengan pilihan andah sendiri bahagia itu biasanya ada di kata hatimu maju trus dan sukses bersama pasangan mu,dengar 2 yang menyakitkan hati tenang jalanin saja pilihan andah bahagia hatimu maju terus sukses pasangan mu,1
1993,positive,"Cakep,ganteng pacarnya dewi persik,udah ini aja jgn ganti lg yaa dewi",cakap ganteng pacarnya dewi persik sudah saja jangan ganti lagi yaa dewi,1
1994,positive,"Beruntungnya Bella.. Orang2 jadi fokus ama komen lakinya. Coba kalo ngga, pasti model bajunya yang diceramahin ama netizen ??",beruntungnya bella orang2 fokus ama komen lakinya coba kalau tidak model bajunya diceramahin ama netizen,1
1995,positive,Beginilah pasangan suami istri yg normal.. Romantisme hanya dia dan istri yg tau. Ga perlu diumbar.. Tp dijaga. Yg suka umbar kemesraan iti kebanyakan menutupi kenyataan yg sebenarnya.,pasangan suami istri yang normal romantisme istri yang tahu tidak diumbar tetapi dijaga yang suka umbar kemesraan iti kebanyakan menutupi kenyataan yang,1
1996,positive,"Naksir Ama ceweknya, kyanya lembut banget Kya bolu ??",naksir ama ceweknya sepertinya lembut sekali kya bolu,1
1997,positive,Cewex luar biasa cntik... Cowox.. Mmmmhh hehe,cewex cntik cowox mmmmhh hehe,1
1998,positive,"Cewenya cantikk, the power of tajir ??",cewenya cantikk the power of tajir,1
1999,positive,Alhamdulillah lebih ganteng babang Emran ya  <USERNAME> ??,alhamdulillah ganteng babang emran ya username,1
2000,positive,"Alhamdulillah  <USERNAME> gak jadi sama yg ini... engku emran masyaallah ganteng, anteng, sabar, sholeh, penyanyang, senyumnya cute.. baper dech",alhamdulillah username tidak yang engku emran masyaallah ganteng anteng sabar sholeh penyanyang senyumnya cute baper dech,1
2001,positive,Cantik manis cewe nya .. cocok ajalah,cantik manis cewek nya cocok saja,1
2002,positive,"Cewenya manis, cakepan yg skrg Dr yg kmrn ga jd.",cewenya manis cakepan yang sekarang dari yang kemarin tidak jadi,1
2003,positive,yg ini lbh cantik sih. hebat jg ni lakik ciwik nya cakep2 lho..,yang lebih cantik sih hebat juga ni lakik ciwik nya cakep2 lho,1
2004,positive,Semoga betul klo sma yg ini mh....klo bella mh udah dapet yg amat sangat pas lah????,semoga kalau sma yang mh kalau bella mh sudah dapat yang pas,1
2005,positive,"Semoga ga putus lagi ya. Ka bella udah bahagia banget tuh, ga malu??? ??????",semoga tidak putus ya ka bella sudah bahagia sekali tuh tidak malu,1
2006,positive,Yaampun cantiikk bangett aslii! Angguunn ??,yaampun cantiikk sangat aslii angguunn,1
2007,positive, <USERNAME> euum setuju sekaliii emang cantikan ini dari pada yang sebelumnya. Lebih WOW... ?? terbaik ?? terpelihara hehe,username euum setuju sekaliii memang cantikan wow terbaik terpelihara hehe,1
2008,positive,"Cantiik, senyumnya mirip Maudy Kusnaedi",cantiik senyumnya maudy kusnaedi,1
2009,positive,"Dari kisah jevin radhini rini gue jd belajar 1 hal. ""Kalau memang jodohmu, maka akan ada saja jalanNya"". Gue kebetulan ngikutin dr awal. Gue nonton pas live the remix jevin ngomong 'itu pacar saya nonton' sambil nunjuk radhini. Gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final. Keliatan jevin ini anaknya gentle, tulus dan penyayang. Tapi Allah maha pembolak-balik hati. Mei '15 jevin radhini pcrn, sept '15 jevin rini dipasangin the remix, Des '15 final the remix, jan '16 jevin radhini putus, feb '16 jevin rini pcrn, april '16 jevin ngelamar rini, feb '17 jevin rini tunangan, mei '17 jevin rini nikah. Allah works in many ways??. Allah's plan is better than our plan. Jevin yg dulunya berfikiran akan nikah umur 30, siapa sangka di umur 25 dan dlm waktu pcrn baru 2 bulan udah yakin ngajakin anak orang nikah. Ah, happy wedding soundwave. Bahagia selalu??",kisah jevin radhini rini saya jadi belajar 1 jodohmu jalannya saya ikuti dari saya nonton pas live the remix jevin bicara pacar nonton nunjuk radhini saya juga nonton pas jevin meluk radhini erat sangat backstage setelah lolos final kelihatan jevin anaknya gentle tulus penyayang allah maha pembolak hati mei 15 jevin radhini pacaran sept 15 jevin rini dipasangin the remix des 15 final the remix jan 16 jevin radhini putus feb 16 jevin rini pacaran april 16 jevin ngelamar rini feb 17 jevin rini tunangan mei 17 jevin rini nikah allah works in many ways allah s plan is better than our plan jevin yang dulunya berfikiran nikah umur 30 sangka umur 25 dalam pacaran 2 sudah ngajakin anak orang nikah ah happy wedding soundwave bahagia,1
2010,positive,"Kalau kita bisa mengartikan jodoh,ini lah yang di bilang jodoh.cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik..",mengartikan jodoh bilang jodoh cantik lahir batin kalau tidak jodoh perpisahanlah terbaik,1
2011,positive,Pingkan ni suaranya enak banget.. bindeng2 gimana gt.. berciri khas.. ibarat gw merem denger suaranya gw udh langsung tauk,pingkan ni suaranya enak sekali bindeng2 gimana begitu berciri khas saya merem dengar suaranya saya sudah langsung tauk,1
2012,positive,Hatinya terbuat dari apa ya .. Mbaa gigi yang berhati luarbiasanya ajah sampe di benci .. Cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan :'( duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa,hatinya terbuat ya mbaa gigi berhati luarbiasanya saja sampai benci cobaa sebutin heternya mbaa kesalahan mba gigi lakukan duhh saja sukak sifatnyaaaaaaaaaaa,1
2013,positive,"Suka banget banget nih sama ni artis, gak neko neko, ternyata masih lahiran 1996 ??????",suka sekali sekali nih ni artis tidak neko neko lahiran 1996,1
2014,positive,"alhamdulillahhh... ada juga yang ngepost ayangnya Ibel.... biarin deh damai seisi dunia.... masing2 sdh punya pasangan, jadi engga ada lg yang bilang Ibel PHO.... Happy b""day Ibel",alhamdulillahhh ngepost ayangnya ibel biarin deh damai seisi dunia masing2 sudah pasangan tidak lagi bilang ibel pho happy b day ibel,1
2015,positive,"Ini kakaknya murid2ku waktu msh ngajar di sekolah internasional mihil. Anaknya cantik2 dan si ibu dan bpk ramah dan baik bngt. Seluruh sepupunya di sekolah yg sama, yg uang masuknya aja 70 jtan lbh/siswa. G tau skrg brp.",kakaknya murid2ku masih ajar sekolah internasional mihil anaknya cantik2 si bapak ramah sangat sepupunya sekolah yang yang uang masuknya saja 70 jtan lebih siswa tidak tahu sekarang berapa,1
2016,positive," <USERNAME> justru karena ka bella sholehah, punya penghasilan sendiri, dan cantik jadi Allah mau kasih jodoh yang lebih baik lagi..",username ka bella sholehah penghasilan cantik allah kasih jodoh,1
2017,positive,"Mbak bela, nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya. Biar laki2nya dpt yg baik. Saya yakin banyak laki2 yg baik dan kaya raya yg mau nikahin mbak",mbak bela nikahnya berdasarkan dasar agama mbak yang diutamakan ya biar laki2nya dapat yang laki2 yang kaya raya yang nikahin mbak,1
2018,positive,Duh geulis kitu ditinggal sama yg 'itu' duuuhhhh hahaha jodohnya pasti Allah kasih yg lebih baik Teeeh ??,duh geulis kitu ditinggal yang duuuhhhh hahaha jodohnya allah kasih yang teeeh,1
2019,positive,"Bu Ameeel.... udah lama ga ke bank,kangen bu Amel yg cantik,ramah,baik ama kangen tentengannya hihiii ????. Nanya si mba bu Amelnya pindah rumah dan lg hamil. Sehat2 yaa bu Amel,salam buat Annabel",bu ameeel sudah tidak bank kangen bu amel yang cantik ramah ama kangen tentengannya hihiii tanya si mba bu amelnya pindah rumah lagi hamil sehat2 yaa bu amel salam annabel,1
2020,positive,"Ambil positifnya aja mbak toh oma nani yang menjalankan, mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu  <USERNAME>",ambil positifnya saja mbak oma nani menjalankan mbak bilang gimana tidak oma langsung cerai sudah pilihan hidup gimana didoakan semoga langgeng menikah ibadah heheu username,1
2021,positive,"Alesha arti namanya : Yang dilindungi Allah....aamiin yra, ya nak....",alesha arti namanya dilindungi allah aamiin yra ya nak,1
2022,positive,Semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya???? pasti gedenya ntar sama cakep kek kakaknya Fahri..,semoga anak nya besok pas bangun langsung jadi dewasa biar jodoh gedenya nanti cakap kek kakaknya fahri,1
2023,positive,min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin,min minta doanya juga mudahan dilancarkan selamat melahirkan mei aamiin,1
2024,positive,"Waaah.... Hamil Malah makin cantik, cew kali yeee debay nya.... ??",waaah hamil cantik cew kali yeee debay nya,1
2025,positive,mba acha cantik banget banget banget !! buat calon ibu yg blm d kasih momongan sm Allah smoga di segerakan ya ??,mba acha cantik sekali sekali sekali calon yang belum di kasih momongan sama allah semoga segerakan ya,1
2026,positive,"Gemulai'nya Momo,, Bak Putri keraton Jawa,,, semoga bersatu selama'nya dan cuma Maut yg memisah'kan,, Gbu...",gemulai nya momo bak putri keraton jawa semoga bersatu nya maut yang memisah gbu,1
2027,positive,Berasa kaya mau manggung kk  <USERNAME> ?? semoga lancar dan cepat punya momongan biar Ada Princess Kecil MoMo atau gak prince ??,berasa kaya manggung kartu keluarga username semoga lancar cepat momongan biar princess momo tidak prince,1
2028,positive,"waaahhh sm dokter sigit ya, ini dokter the best banget, baik banget, humble orgnya, recomend banget buat yg mau program dan kehamilan ??",waaahhh sama dokter sigit ya dokter the best sekali sekali humble orgnya recomend sekali yang program kehamilan,1
2029,positive,"Ashanti bunda the best, Slalu belain/support anaknya. Mskipun bkn ank kndung??",ashanti bunda the best selalu belain support anaknya mskipun bukan anak kndung,1
2030,positive,Smua orng berhak untuk melakukan apapun yg mereka suka.. Asal g mrugikan dirinya ataupun ornglain.. Mau aurel dandan berlebihan atau natural itu hak dia.. Apalagi aurel pinter banget dandannya.. Kliatan cantiiik banget.. ????,semua orang berhak apapun yang suka tidak mrugikan ornglain aurel dandan natural hak aurel pintar sekali dandannya kliatan cantiiik sekali,1
2031,positive,Beruntung si aurel dpt ibu sambung kaya ashanti .  <USERNAME>,beruntung si aurel dapat sambung kaya ashanti username,1
2032,positive,salut ma bunda  <USERNAME> .. mskipun ibu sambung.. tpi sellu jdi org yg plingbdpan mmbela aurel n azriel dri pra hatters..,salut ma bunda username mskipun sambung tetapi sellu jadi orang yang plingbdpan mmbela aurel n azriel dari pra hatters,1
2033,positive,"Keren ya ashanty segitu sayangnya sama anak nya(padahal bukan anak kandung), yang ibu kandung aja blm tentu begitu. Ini orang hatinya kek bidadari di tv tv. Beruntung banget itu aurel azriel punya ibu tiri macam dia",keren ya ashanty segitu sayangnya anak nya anak kandung kandung saja belum orang hatinya kek bidadari tv tv beruntung sekali aurel azriel tiri,1
2034,positive,"Salut buat Bunda  <USERNAME> slalu yg trdpan melindungi ank""yh...mngalahin ibu kandung sndri yg cma Diam ajj...bt aurel pa yg slah pd dya jga Manusia ciptaan Allah klau pun Dya lbh sgla yh dri yg suka nyinyiir mslh pnampilan brarti dh nasib tuuh orang g bsa sprti Aurel yg lbh baek n bgs dri yg nyinyiiir..",salut bunda username selalu yang trdpan melindungi anak yh mngalahin kandung sendiri yang cuma diam ajj bt aurel bapak yang salah pada dya juga manusia ciptaan allah kalau dya lebih sgla yh dari yang suka nyinyiir masalah pnampilan berarti deh nasib tuuh orang tidak bisa seperti aurel yang lebih baek n bagus dari yang nyinyiiir,1
2035,positive,Ibu tiri terhebat..... Ntr palingan klo dah 20an dia baru perawatan .skrg msh muda kasian klo di paksa perawatan .cm ya paling tutup mata tutup kuping skrg mah,tiri terhebat nanti palingan kalau sudah 20an perawatan sekarang masih muda kasihan kalau paksa perawatan cuma ya tutup mata tutup kuping sekarang mah,1
2036,positive," <USERNAME> aurel itu cantik tau. Pernah liat asli nya kok. Org sirik itu yg menjelek jelekannya. Padahal muka sendiri belum tente lebih cantik dan muda daripada aurel. aurel difoto nampak putib bilangnya suntik putih, kelihatan hitam dibilang gk bisa ra",username aurel cantik tahu liat asli nya orang sirik yang menjelek jelekannya muka tente cantik muda aurel aurel difoto nampak putib bilangnya suntik putih hitam dibilang tidak ra,1
2037,positive," <USERNAME> Astagfirullah... Mbak tolong ucapannya dijaga ya, ALLAH menciptakan manusia dengan sempurna, kok mbak ngomongnya kayak gitu. Aurel cantik kok, wajar manusia ada kekurangannya. Dan mbak Ashanti wajar belain anaknya, bukan caper ya mbak, sia",username astagfirullah mbak tolong ucapannya dijaga ya allah menciptakan manusia sempurna mbak ngomongnya mirip begitu aurel cantik wajar manusia kekurangannya mbak ashanti wajar belain anaknya caper ya mbak sia,1
2038,positive,"aurel itu perempuan hebat, ingat bgt kejadian zaman pipi mimi ny & dilihat didepan mata dia sendiri. Ga semua anak bs strong kyk dia. Yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg. Yg blg bundanya Ash lebay, mungkin blm punya anak. Hati2 sayang..km jg perempuan, nanti bakal jd ibu. Bayangin anakmu yg jd korban bully ??",aurel perempuan hebat sangat kejadian zaman pipi mimi nya di depan mata tidak anak bisa strong seperti yang nyinyir iri karena aurel bisa keluarga bahagia seperti sekarang yang bilang bundanya ash lebay belum anak hati2 sayang kamu juga perempuan jadi bayangin anakmu yang jadi korban bully,1
2039,positive,Ganteng... Ini klo ga salah managernya.. semoga d lancarkan yaa..,ganteng kalau tidak salah managernya semoga di lancarkan yaa,1
2040,positive,"Mukanya mirip ,,,insya Allah jodoh dunia akhirat mbk  <USERNAME> amiiii",mukanya insya allah jodoh dunia akhirat mbk username amiiii,1
2041,positive,Cantik banggeett ya kak depe.. ???? gk keliatan loh klo dy pernah nikah.. seperti msh gadis wajah nya.. cantik ???????????? semoga lancar sampai hari H kak depe.. bahagia dunia akhirat aammiinnn ??,cantik banggeett ya kak depe tidak kelihatan loh kalau dia nikah masih gadis wajah nya cantik semoga lancar h kak depe bahagia dunia akhirat aammiinnn,1
2042,positive,Dadddd :( Semoga bisa dateng yaaa & untuk papa-papa diluar sana. Semoga sehat selalu & bisa menjadi saksi anak-anaknya saat menikah. AAMIIN!????,dadddd semoga datang yaaa papa papa diluar semoga sehat saksi anak anaknya menikah aamiin,1
2043,positive,Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :),semoga dilancarkan nikahnya ayahnya lekas ditemukan sehat apapun,1
2044,positive,Semoga aja nikahannya lancar y mb. Jgn berlarut sedih kl bapak tirinya gak datang yg penting bapak kandung datang. Mungkin sj ada alasan anak kandung dari bapak tersebut melarang. Mungkin sj bapak itu udah balikan sama istri pertamanya. Dan kl sibapak datang itu berrti akan mengingatkan cerita lama. Mungkin yaa..,semoga saja nikahannya lancar y mb jangan berlarut sedih kalau tirinya tidak yang kandung sj alasan anak kandung melarang sj sudah balikkan istri pertamanya kalau sibapak berrti cerita yaa,1
2045,positive,"Yea pak polisinya pinter hahahaha.. langsung belok, SIM nembak, gatau rambu2. Malah minta surat perintah yaelah lu pikir rumah lu mau digeledah ??",yea polisinya pintar hahahaha langsung belok sim nembak gatau rambu2 surat perintah yaelah kamu pikir rumah kamu digeledah,1
2046,positive,Ini mau nikah lagi baguass deh smoga kelak jd kluarga yg samawa,nikah baguass deh semoga kelak jadi keluarga yang samawa,1
2047,positive,Lucu.... suaranya kak abbey cantik kayak orang nya.... ?????????????? terharu....,lucu suaranya kak abbey cantik mirip orang nya terharu,1
2048,positive,Pernah ketemu sama mba artika sari disesemall di Jakarta...ampunnn ayunee...mana semampai....murah senyummm....cakep pisan lah,ketemu mba artika sari disesemall jakarta ampunnn ayunee semampai murah senyummm cakap pisan,1
