,Label,String,clean_text,encoded_label
762,tidak bully,Aku sebagai perempuan merasa gagal jingg😭😭😭,perempuan gagal jingg,1
763,bullying,Mas kan cowok kok dandan sii?,mas cowok dandan sii,0
764,bullying,kokk jijikk gw lihatnyaa wkws,kokk jijikk saya lihatnyaa wkws,0
765,bullying,Babi,babi,0
766,tidak bully,Body kw,body kw,1
767,tidak bully,harus sabar ya lucinta laki laki harus kuat ngadepi nitizen,sabar ya lucinta laki laki kuat ngadepi nitizen,1
768,bullying,Itu nutupin kontol yeee kaannn...,nutupin kontol yeee kaannn,0
769,bullying,Halu jual diri di singapore,halu jual singapore,0
770,bullying,HEII BENCONG BANGSAT DAN BIADAB SADARLAH ENGKAU WAHAI BENCONG BERTITIT,heii bencong bangsat biadab sadarlah engkau bencong bertitit,0
771,bullying,"Dosa lu, masuk nerka",dosa kamu masuk nerka,0
772,tidak bully,Cantiknya mbak lucinta luna 😍😍😍😍,cantiknya mbak lucinta luna,1
773,bullying,"lisa blackpink cewe tulen, lu bukan cewe gapantes disamaan kaya lisa",lisa blackpink cewek tulen kamu cewek gapantes disamaan kaya lisa,0
774,tidak bully,Antara sangar ama kekar,sangar ama kekar,1
775,bullying,Cantik macam cewe jdjdian:v,cantik cewek jdjdian v,0
776,tidak bully,Lha emng situ transgender klo ga ngrsa transgender knp marah siih...,lha memang situ transgender kalau tidak ngrsa transgender kenapa marah siih,1
777,tidak bully,Cantik sih parahh,cantik sih parahh,1
778,tidak bully,Cantik seksi aku suka kaka luna😇🙏😍,cantik seksi suka kaka luna,1
779,tidak bully,Mahal Bgt Operasi Kelamin Nya Nya,mahal sangat operasi kelamin nya nya,1
780,bullying,Ratu?? Ratu banci and oplas njor,ratu ratu banci and oplas njor,0
781,tidak bully,@withapas body goals? Operasi jadi body goals? Ah engga deh mending gemuk tapi asli hehe,<USERNAME> body goals operasi body goals ah tidak deh mending gemuk asli hehe,1
782,bullying,Iblis Berjilbab tetep panas 😂😂,iblis berjilbab tetap panas,0
783,tidak bully,"HAHAHA bener... percaya bgt, nggak mungkin laki yg ninggalin😍😍🤸‍♀️",hahaha benar percaya sangat tidak laki yang tinggalkan,1
784,bullying,"Pantes laki pada ninggalin nih orang krna kelakuan ny lebih rendah dari binatang... Laki mana yg mau sma makhluk kek begini,,, nanggung dosa ny yg dah ga terhitung... Cuma laki bodoh dan ga punya otak yg mau ama makhluk kek begini!",pantes laki tinggalkan nih orang karena kelakuan nya rendah binatang laki yang sma makhluk kek nanggung dosa nya yang sudah tidak terhitung laki bodoh tidak otak yang ama makhluk kek,0
785,tidak bully,Istgfar bu😢😢😢😢😢😢,istgfar bu,1
786,tidak bully,Momy kan dlu pernah d tawarin ya mi jdi model luar negri keren mah body momy mah ngk ad bandingannya paling wow bnget 😍 @nikitamirzanimawardi_17,momy dulu di tawarin ya mi jadi model negeri keren mah body momy mah tidak ada bandingannya wow sangat <USERNAME>,1
787,tidak bully,Momy cntik jgn mrah2 donk,momy cntik jangan mrah2 donk,1
788,tidak bully,Hm.... Mungkin dia lagi khilaf.,hm khilaf,1
789,bullying,"Sibuk berantem terus sm org , ga capek ap @nikitamirzanimawardi_17 ??",sibuk bertengkar sama orang tidak capai apa <USERNAME>,0
790,bullying,Astafirullah.. kemaren nya pake hijab skarang malah tambah parah hijab tidak bisa di permain kan hanya karena ingin tenar.. gw kira udah benar tobat gaya nya pake hijab tau2 nya jadi bule lokal.. asli parahhh,astafirullah kemarin nya pakai hijab skarang parah hijab permain tenar saya sudah tobat gaya nya pakai hijab tau2 nya bule lokal asli parahhh,0
791,tidak bully,"cantik bgt kaka masa allah.... body nya bgus bgt...,",cantik sangat kaka allah body nya bagus sangat,1
792,bullying,@eva_agustina0608 sia2 mba dia gk akan ngerti dosa itu apa? Org sdh gk ad otak ma hati. Namax merasa cantik sejagad asal telanjang gtu. Supaya apa coba ya kan..,<USERNAME> sia2 mba tidak ngerti dosa orang sudah tidak ada otak ma hati namax cantik sejagad telanjang begitu coba ya,0
793,tidak bully,Pengen gw tarik talinya,pengen saya tarik talinya,1
794,tidak bully,"Aku belum tau kalau belum coba kak hehehe sehat selalu my Idol, biarkan anjing menggonggong kapilah berlalu, sehat selalu Kak @nikitamirzanimawardi_17",tahu coba kak hehehe sehat my idol biarkan anjing menggonggong kapilah sehat kak <USERNAME>,1
795,bullying,Ya allaj dulu sempet berhijab knp sekarang tambah buka bukaan,ya allaj sempet berhijab kenapa buka bukaan,0
796,bullying,@andi.nenidia kn ratu sensasi..apa aja di lakuin biar viral .dl dia pke hijab sy gk kget dlm hti eleh nnti jg di lepas ..cangcutan lg di umbar ..trnyta bener..sdh bisa kebaca.,<USERNAME> nenidia kan ratu sensasi saja lakuin biar viral dulu pakai hijab saya tidak kget dalam hati eleh nanti juga lepas cangcutan lagi umbar trnyta benar sudah kebaca,0
797,bullying,Jangan sombong say nanti jg mbk niki bakal jd nenek kriput jg✌,sombong say juga mbk niki jadi nenek kriput juga,0
798,tidak bully,Mba Nikita itu the best,mba nikita the best,1
799,tidak bully,Cantik banget kk nikita,cantik sekali kartu keluarga nikita,1
800,tidak bully,Keren,keren,1
801,tidak bully,"@dindahauw3 haha betol jangankan jdin istri mau jadiin pacar aja gue mikir 1jt x,orang agak2 gitu",<USERNAME> haha betol jdin istri jadi pacar saja saya mikir 1jt x orang agak2 begitu,1
802,bullying,@nikitamirzanimawardi_17 body y murahan..di pamerin...d buka2...,<USERNAME> body y murahan pamerin di buka2,0
803,tidak bully,Pakai hijab lebih cantik.kenapa di buka..... 😢semoga hidayah kembali lagi pada mu,pakai hijab cantik buka semoga hidayah mu,1
804,bullying,Najis dasar lonte,najis dasar lonte,0
805,bullying,Artis gak laku,artis tidak laku,0
806,bullying,Ini nih publik figure yg ga layak di lihat!!!,nih publik figure yang tidak layak lihat,0
807,tidak bully,Apa lah daya gue baru anak 1 badan ga balik lagi nah si nyai anak udh bererot badan masyaallah pengen nyebut aje gue rasanya @nikitamirzanimawardi_17,daya saya anak 1 badan tidak si nyai anak sudah bererot badan masyaallah pengen nyebut saja saya <USERNAME>,1
808,bullying,Artis2 yg kontroversi kayak gini yg dukung pak jokowi..,artis2 yang kontroversi mirip gini yang dukung jokowi,0
809,tidak bully,@nikitamirzanimawardi_17kaaa niki aku mau bikini nya dong😘😍 aku suka warna pink nya kaa 😊,<USERNAME> niki bikini nya suka warna pink nya kaa,1
810,tidak bully,Waoouuwww....ngiri....Nyai... Kok bsa pnya body sebohay gtu yaaahh...,waoouuwww ngiri nyai bisa punya body sebohay begitu yaaahh,1
811,tidak bully,No Edit ☠ masih keliatan stretch mark nya ❤️ salute buat kakak nyai cantik 👏👏👏😘,nomor edit kelihatan stretch mark nya salute kakak nyai cantik,1
812,tidak bully,Cantik n kece banged.,cantik n kece banged,1
813,bullying,Istighfar Nikita Mirzani ya. Mending hapus aja foto ini @nikitamirzanimawardi_17 terlalu vulgar dan caption-nya gak bagus.selamat atas kelahiran dedek bayi yg sehat. Semoga Allah selalu jaga Nikita dan anak anaknya dan Nikita mau kontrol terhadap foto2 yg terlalu vulgar dan omongannya yang kurang baik sumpah serapah di kurangi yaa.biar dapat hati yang tenang dan nyaman hidupnya ga dilaporkan sama orang2 yang konfrontasi sama Nikita. Sudah ada anak 3. Dan setuju pas liat bisik bisik tetangga you tube kalo dapat jodoh orang bule aja. Taaaapi jangan living together.😪😪😪😪😪jangan ya nikah yg resmi aja. Pasti bisa asalkan Niki berubah yg lebih baik Allah SWT kabulkan insyaallah,istighfar nikita mirzani ya mending hapus saja foto <USERNAME> vulgar caption nya tidak bagus selamat kelahiran dedek bayi yang sehat semoga allah jaga nikita anak anaknya nikita kontrol foto2 yang vulgar omongannya sumpah serapah kurangi yaa biar hati tenang nyaman hidupnya tidak dilaporkan orang2 konfrontasi nikita anak 3 setuju pas liat bisik bisik tetangga you tube kalau jodoh orang bule saja taaaapi living together ya nikah yang resmi saja niki berubah yang allah swt kabulkan insyaallah,0
814,tidak bully,Kapan punya badan begini 😢,badan,1
815,bullying,Puki ya mana,puki ya,0
816,tidak bully,Semanget bang bili 😍😍😍😍😘😘,semanget bang bili,1
817,tidak bully,Msh byk cewek lain bill😁,masih banyak cewek bill,1
818,tidak bully,Semangat bang Bily...percayalah...rencana Allah lah yg terbaik..aamiin,semangat bang bily percayalah rencana allah yang terbaik aamiin,1
819,tidak bully,Sukses dunia akhirat! Lebih sabar dan tawakal,sukses dunia akhirat sabar tawakal,1
820,tidak bully,Cari yg baru kelesssss😘,cari yang kelesssss,1
821,tidak bully,"Mengenai status instanya billy... apapun itu ttp km yg salah bil apapun pembelaan km... km yg menuai sendiri.. udah bagus km g di tonjok smp idung mu patah sm yg bersangkutan.. pacar di rebut aja org bisa bunuh2an.. apakabar yg udah nikah biarpun itu siri / g sah tp mrk udah tinggal 1 atap.. kl km bijaksana km suruh si perempuan itu selesaikan dl mslh nya tanpa ikut campur.. itu br namanya laki2 gagah jon.. kl yg di maksud adalah km menjarain kh.. berarti km udah 2x dzholim sm dia, perbuatan dzholim pst akan ada balasan nya.. Allahualam.. dia g mungkin spt itu kl g ada alasan.. yg salah adalah wanitanya yg sdh mempermalukan km, kel km n buat ibu km menangis... semoga km totaly 100% sadar ya & emang bener2 ud putus.. 😉😉 maaf lahir batin kl ada salah2 kata",status instanya billy apapun tetap kamu yang salah bil apapun pembelaan kamu kamu yang menuai sudah bagus kamu tidak tonjok smp idung mu patah sama yang bersangkutan pacar rebut saja orang bunuh2an apakabar yang sudah nikah biarpun siri tidak sah tetapi mereka sudah tinggal 1 atap kalau kamu bijaksana kamu suruh si perempuan selesaikan dulu masalah nya campur baru namanya laki2 gagah jon kalau yang maksud kamu menjarain kh kamu sudah 2x dzholim sama perbuatan dzholim pst balasan nya allahualam tidak seperti kalau tidak alasan yang salah wanitanya yang sudah mempermalukan kamu kelurahan kamu n kamu menangis semoga kamu totaly 100 sadar ya memang benar-benar sudah putus maaf lahir batin kalau salah2,1
822,tidak bully,"Fokus karir dan keluarga ya bang @bilsky16 ...soal jodoh mah gampang kalo udah sukses mah, semoga dipertemukan dgn wanita yg tdk memanfaatkan kesempatan",fokus karir keluarga ya bang <USERNAME> jodoh mah gampang kalau sudah sukses mah semoga dipertemukan dengan wanita yang tidak memanfaatkan kesempatan,1
823,tidak bully,Brsyukur itu hny kpd Alloh swt bkn ke mahluk Bg Bill sholt doa amal dn sabar wajb krn printah Alloh swt,brsyukur hanya kepada alloh swt bukan mahluk bagi bill sholt doa amal dan sabar wajb karena printah alloh swt,1
824,tidak bully,Sensasi trus. Semangat bangg,sensasi terus semangat bangg,1
825,tidak bully,"Cukuplah pertama dan terakhir yaa bang @bilsky16 berurusan dengan Hukum,,, pilah2 laah mencari wanita,,, love you full sllu buat bang billy apapun yg terjadi,, ttp semangdd 👍😍",yaa bang <USERNAME> berurusan hukum pilah2 laah mencari wanita love you full selalu bang billy apapun yang tetap semangdd,1
826,tidak bully,"Sudah saatnya kamu hapus semua fotonya hilda,kenangan burukmu",hapus fotonya hilda kenangan burukmu,1
827,tidak bully,"Allah sayang kamu, sukses selalu bang 👏",allah sayang sukses bang,1
828,tidak bully,"Semangat bang Billy ,jgn lupa berdoa berterima kasih sama Allah dan nyai❤️❤️❤️",semangat bang billy jangan lupa berdoa berterima kasih allah nyai,1
829,tidak bully,@lila6822 aduh ini setujuh bngt mau apa pun itu namnaya di zholimi pasti ada karma yg nenanti biarkan KH masuk penjara karna gagahnya dia memebri bukti kalau dia suami HD nah entah kapan dirimu akan merasakan karma yg akan meruntuhkan rezekimu besok🙌,<USERNAME> aduh setujuh sangat namnaya zholimi karma yang nenanti biarkan kh masuk penjara karena gagahnya memebri bukti suami hd dirimu merasakan karma yang meruntuhkan rezekimu besok,1
830,tidak bully,"Mudah mudahan setelah masalah ini putus bang @bilsky16 Bner bner putus sama hilda ya bang fokus ke karir. Fokus ke keluarga.. Pasti ka yoga sedih,dengan masalah yg bang billy alamin.. Semangat terus bang!",mudah mudahan putus bang <USERNAME> benar benar putus hilda ya bang fokus karir fokus keluarga ka yoga sedih yang bang billy alamin semangat bang,1
831,bullying,@lila6822 hahaha si bili total banget.rugi bandar kalo kaga nikahin hilda.sekaranh udah saling follow ya..btw keperawanan hilda bisa kembali kagak ya kalo kris d penjara,<USERNAME> hahaha si bili total sekali rugi bandar kalau kaga nikahin hilda sekaranh sudah follow ya btw keperawanan hilda tidak ya kalau kris di penjara,0
832,bullying,Snang2 dlu ssaat lu ya...nnt Allah sndiri yg akan mmblas lu. Prmpuan lakhnat tukang ngabisin hrta org tu mati kesenangan tu. Hrusnya prmpuan gembrot lakhanat tu yg sengsara!!,snang2 dulu ssaat kamu ya nnt allah sendiri yang mmblas kamu prmpuan lakhnat tukang ngabisin hrta orang itu mati kesenangan itu hrusnya prmpuan gembrot lakhanat itu yang sengsara,0
833,bullying,pebinor moga dpt kutuk dr allah,pebinor semoga dapat kutuk dari allah,0
834,tidak bully,Sudah saatnya kamu hapus foto hilda,hapus foto hilda,1
835,tidak bully,"@lila6822 stju bgt,,smoga bily cpt sadar,,dan mmlki hati nurani😇",<USERNAME> stju sangat semoga bily cepat sadar mmlki hati nurani,1
836,tidak bully,@ibnujamilo ALLAH TIDAK TIDUR...SUATU SAAT KEBENARAN YG SEBENARNYA AKAN TERUNGKAP...,<USERNAME> allah tidur kebenaran yang terungkap,1
837,tidak bully,"Mulai sekarang udah bang @bilsky16 ngk usah bikin bikin status yg menyangkut tetangga, biar merka ngk nyari nyari terus Kesalahan bang billy, biar Adem cukup dengan polisi yg menghakimi,, sekarang lanjut kan perjalan mu bang @bilsky16. Untuk langkah berikut nya,, Semoga bermangfat saran nya..",sudah bang <USERNAME> tidak bikin bikin status yang tetangga biar merka tidak cari cari kesalahan bang billy biar adem polisi yang menghakimi perjalan mu bang <USERNAME> langkah nya semoga bermangfat saran nya,1
838,tidak bully,@enzie_rafae karir ap yg mo d fokusin?????job mkin berkurang 😂😂😂,<USERNAME> karir apa yang mau di fokusin job mkin berkurang,1
839,tidak bully,@hery_anti838 ya kedepannya kt kan nggak th gmn.roda trs berputar.kalo kt te2p fokus berusaha keras meraih kesuksesan yakin Alloh pst akan ksh sstu yg berkah tanpa kt duga2.yg penting usaha dulu,<USERNAME> ya kedepannya kita tidak tahun bagaimana roda terus berputar kalau kita te2p fokus berusaha keras meraih kesuksesan alloh pst kasih sstu yang berkah kita duga2 yang usaha,1
840,tidak bully,"Bg billy semangat, jgn lemah itu membuat bg billy semakin dewasa dan sabar... semakin bg billy sukses pasti ada yg selalu menguji bg billy..",bagi billy semangat jangan lemah bagi billy dewasa sabar bagi billy sukses yang menguji bagi billy,1
841,tidak bully,Sabar ya @krisshatta07 semoga ntar di tuker sama si bencong @bilsky16 d bui nya,sabar ya <USERNAME> semoga nanti tuker si bencong <USERNAME> di bui nya,1
842,bullying,@ellynejohan sepi job???? Situ gak punya tv,<USERNAME> sepi job situ tidak tv,0
843,tidak bully,@marlina2836 gag cuman itu tapi program p3h juga mau di matikan sm pengacara dan klientnya tapi ALLAH GAG TIDUR MALAH PROGRAM YG SEBELAH YG DI BUNGKUS 😢😢😢 SEDIH KLAU DI INGATMAH,<USERNAME> gag hanya program p3h matikan sama pengacara klientnya allah gag tidur program yang sebelah yang bungkus sedih kalau ingatmah,1
844,tidak bully,@yuliadamawanti08 lah billy org biasa gag gila popularitas dan pencitraan.. Billy pendatang juga dia gag pernah ngerendahin harga diri seorang perempuan... Ktanya nikah agama maupun negara??? Kok cuman nikah siri si?? Nikah sirimah 3 bulan gag ktmu jga bisa kok cerai.,<USERNAME> billy orang gag gila popularitas pencitraan billy pendatang gag ngerendahin harga perempuan ktanya nikah agama negara hanya nikah siri si nikah sirimah 3 gag ketemu juga cerai,1
845,tidak bully,Ciee @bilsky16 yg uda punya pacar baru siapa sih pacar barunya bikin penasaran deh,ciee <USERNAME> yang sudah pacar sih pacar barunya bikin penasaran deh,1
846,tidak bully,Dah bil jangan lu pikirin si hilda gatau diri dia udah dibela belaiin malah putuss,sudah bil kamu pikirin si hilda gatau sudah dibela belaiin putuss,1
847,tidak bully,"bily udh liat sindiran barbie kumalasari blm katanya ""mulut mu gak di sekolahin tenar gara2 abng mu padahal aslinya bodoh""",bily sudah liat sindiran barbie kumalasari belum mulut mu tidak sekolahin tenar gara2 abng mu aslinya bodoh,1
848,tidak bully,"kemana dulu fans bily yg banyak banget sering belain kalau bily di bully, sering bikin tti di twitter tiap hari..",ke mana fans bily yang sekali belain bily bully bikin tti twitter,1
849,tidak bully,"Jauhi masalah Bng, ga baik jg blas. toh di blas jd salah jg rugi. moga sukses ...",jauhi bng tidak juga blas blas jadi salah juga rugi semoga sukses,1
850,tidak bully,Kak @bilsky16 udh putus ya sama pacar?,kak <USERNAME> sudah putus ya pacar,1
851,bullying,@khayla_najamah dia kn urat malunya dah putus 😀,<USERNAME> kan urat malunya sudah putus,0
852,tidak bully,Editnya kebangetannn aslinya mah blunderrrr seblunder kelakuannya,editnya kebangetannn aslinya mah blunderrrr seblunder kelakuannya,1
853,tidak bully,"kecantikan itu bukan dari wajah tapi dari hati, sebagai sesama wanita kami pengen lihat kak hilda ga cuma cantik di luar tapi juga cantik di hatinya.",kecantikan wajah hati wanita pengen lihat kak hilda tidak cantik cantik hatinya,1
854,bullying,Tante girang,tante girang,0
855,tidak bully,Orang orang yg gmgin @hvkhildavitriakhan Hnya orang orabg yg gak ada kerjaan😁😁😁 cm bisa ny ngehujat orang.. Coba suruh ngaca dlu😁😁 emg udh pd bagus apa kelakuan sm ahlak nya bisa nya cm ngomentrin orang.. 😂😂 dosa dosa nya @hvkhildavitriakhanTerhapus seiring kalian srg menghujat dan menjahati nya.. Dn orng yg terdzolimi derjata nya akan terangkat d mata allah.. Dan dosa dosa ny terhapus😇😇,orang orang yang gmgin <USERNAME> hanya orang orabg yang tidak kerjaan cuma nya ngehujat orang coba suruh ngaca dulu memang sudah pada bagus kelakuan sama ahlak nya nya cuma ngomentrin orang dosa dosa nya <USERNAME> seiring sering menghujat menjahati nya dan orang yang terdzolimi derjata nya terangkat di mata allah dosa dosa nya terhapus,1
856,tidak bully,"Awal ny bilang tidak ada pernikahan, skrg menikah tp d d bawah paksaan dn d bawah umur?? Dunia hanya sementara akhirat selama nya",nya bilang pernikahan sekarang menikah tetapi di di paksaan dan di umur dunia akhirat nya,1
857,tidak bully,Ehhh tante tante lg selpong😂😂😂😂 umurnya berapa tante maaf serius nanya ini,ehhh tante tante lagi selpong umurnya tante maaf serius tanya,1
858,bullying,Asli mukaknya kan kayk tampi beras si @hvkhildavitriakhan,asli mukaknya kayk tampi beras si <USERNAME>,0
859,tidak bully,Pertanyaannya...wkt kamu ijab qabul itu km tau gk kalo wali mu bukan ortumu kan? Dan tau kalo di alm. Kan tho? Kmu pasti tau dong,pertanyaannya waktu ijab qabul kamu tahu tidak kalau wali mu ortumu tahu kalau alm tho kamu tahu,1
860,bullying,"@riyann__hann bener sekali, tidak mau menjadi wanita tehormat.",<USERNAME> benar wanita tehormat,0
861,tidak bully,@nen91ndra wajah difoto ama ditv beda ya say😄,<USERNAME> wajah difoto ama ditv beda ya say,1
862,tidak bully,Sexy kak,sexy kak,1
863,tidak bully,Wooooiiiiiii. Pada seneng kl ngebuli orang. Ngaji ngaji sana loh,wooooiiiiiii senang kalau ngebuli orang ngaji ngaji loh,1
864,tidak bully,"Kak kok kayak org turki.. Yg filmnya sultan"" itu yachh... Sapa sih lupa nama aktornya heheh",kak mirip orang turki yang filmnya sultan yachh sapa sih lupa nama aktornya heheh,1
865,bullying,Editannya tebel bgt astagfirullah dunia penuh tipu tipu,editannya tebel sangat astagfirullah dunia penuh tipu tipu,0
866,bullying,"Terbuka amat neng, di tutup gih biar lebih adem.",terbuka neng tutup gih biar adem,0
867,tidak bully,Jangn menjatuhkan orang koreksi duklu diri masing*uda sempurna apa belum ingat mulutmu harimau mu berkomentarla dengan baik dan bijak,jangn menjatuhkan orang koreksi duklu sudah sempurna mulutmu harimau mu berkomentarla bijak,1
868,bullying,@melinfzn di ig aja udh kliatan kok klo muka dia kotak,<USERNAME> ig saja sudah kliatan kalau muka kotak,0
869,bullying,Miris..keturunan pakistan kok umbar tubuh...kalo di negara bpknya sudah di rajam x u @hvkhildavitriakhan,miris keturunan pakistan umbar tubuh kalau negara bpknya rajam x u <USERNAME>,0
870,tidak bully,segar nih diem di kamar gua,segar nih diam kamar saya,1
871,tidak bully,Kak boleh kasih tau gak softlens nya beli dimana? Minus gak kak yg kakak pakai? @hvkhildavitriakhan 🙏,kak kasih tahu tidak softlens nya beli di mana minus tidak kak yang kakak pakai <USERNAME>,1
872,tidak bully,Lahiran 95? Kirain lahiran 88 wkwk,lahiran 95 kirain lahiran 88 wkwk,1
873,tidak bully,"mg mg tau yg sbnrny klo gk mnding tdk ush ngebegoin org lain .. yg prlu anda ktahui ORANG YANG MENJELEK2KN ORG LAIN TANPA TAU YANG SEBENARNYA , BIASA NYA DIA SNDRI YANG ORANG BODOH . sndrinya yg bodoh org lain yg d bego2in .. gk hbis pkirrr",mg mg tahu yang sbnrny kalau tidak lebih baik tidak ush ngebegoin orang yang prlu ktahui orang menjelek2kn orang tahu nya sendiri orang bodoh sndrinya yang bodoh orang yang di bego2in tidak habis pkirrr,1
874,bullying,Secantik apa pun anda... tapi hati anda tidak cantik,secantik hati cantik,0
875,tidak bully,Kk pke baeuty plus ya... Soalnya aku juga sering pake sama persis ... Biar kliatan cantik2 gituuhh..,kartu keluarga pakai baeuty plus ya pakai persis biar kliatan cantik2 gituuhh,1
876,tidak bully,Lucuuuuuu ahhh lucuuu.lucuu bangettttt🤣🤣🤣🤣,lucuuuuuu ahhh lucuuu lucuu bangettttt,1
877,tidak bully,Basi basi,basi basi,1
878,bullying,Ngakak masih aja usaha biar di gubris ama jurnalisa 🤣🤣 ga punya muka banget daah,terbahak-bahak saja usaha biar gubris ama jurnalisa tidak muka sekali daah,0
879,bullying,Kasian banget sih lu ga di gubris sama sekali sama teh @risa_saraswati .,kasihan sekali sih kamu tidak gubris teh <USERNAME>,0
880,bullying,Bodo amat lu muka oplas,bodo kamu muka oplas,0
881,bullying,Sian deh lu gak pernah piknik ya? Gak pernah keluar negri kwkwkwkw kasian. Gak diladenin teh risa tuh 😂 foto lu ajh gak pernah ada yg keluar negri 😂 paling luar kota,sian deh kamu tidak piknik ya tidak negeri kwkwkwkw kasihan tidak diladenin teh risa tuh foto kamu saja tidak yang negeri kota,0
882,tidak bully,Mbak mas saran aja ya. Alangkah lebih baik kalau mau bikin konten dipikirkan lagi dahulu baik buruknya. Dipikirkan bagaimana orang tua serta keluarga besarnya. Apakah akan membawa kebaikan atau sebaliknya. Saya yakin mbak mas sudah dewasa dan bisa membedakan mana yg baik dan buruk. Terima kasih semoga dibaca dan direnungkan kembali,mbak mas saran saja ya alangkah bikin konten dipikirkan buruknya dipikirkan orang tua keluarga besarnya membawa kebaikan mbak mas dewasa membedakan yang buruk terima kasih semoga dibaca direnungkan,1
883,bullying,"Nggak d gubris,ulangin lagi 🤣😆,bego smpe DNA",tidak di gubris ulangin bodoh sampai dna,0
884,bullying,🔥 muka lo juga SAMPAH CUY @reyutami,muka kamu sampah cuy <USERNAME>,0
885,bullying,Taik ih pasangan ini,taik ih pasangan,0
886,bullying,Gilani,gilani,0
887,bullying,Seharusnya hargain dong gblg lonte🤣,hargain gblg lonte,0
888,bullying,"Pansos banget demi masuk TV dan dapet subscribe yg banyak,gak malu banget jadi org iww",pansos sekali masuk tv dapat subscribe yang tidak malu sekali orang iww,0
889,bullying,"HhhMmmmmm jalan jalan ke belanda, BACOT ANDA🤧 pansos memek",hhhmmmmmm jalan jalan belanda bacot pansos memek,0
890,bullying,Sudah sepi dan mulai ingin terkenall lagi sepertinya wkwk,sepi terkenall wkwk,0
891,bullying,Kasian ii.... Banyak makian... Harus di rukiah kayanya... Biar otaknya gak sengklek...,kasihan ii makian rukiah kayaknya biar otaknya tidak sengklek,0
892,bullying,Jangan cmn bnyk bacot doang kalo berani mah langsung aja ketemuan ama @team.jurnalrisa trs uji nyali dah langsunggg *kalo beranii hahaha.,hanya banyak bacot saja kalau berani mah langsung saja ketemuan ama <USERNAME> jurnalrisa terus uji nyali sudah langsunggg kalau beranii hahaha,0
893,bullying,Gamau busuk mulutmya,tidak mau busuk mulutmya,0
894,bullying,SAMPAH,sampah,0
895,bullying,Sensasi bukan prestasi,sensasi prestasi,0
896,bullying,Ga digubris ama risanya ya wkwkkkw.. Kasian bangett yaa dah nyinyir ga diwaro.. Pansos2.. Butuh bayar cicilan,tidak digubris ama risanya ya wkwkkkw kasihan sangat yaa sudah nyinyir tidak diwaro pansos2 butuh bayar cicilan,0
897,bullying,"Ni orang pansos mulu , ngaca",ni orang pansos terus ngaca,0
898,tidak bully,Bukan gempi yg berterima kasih sama biji wijin tp mamaknya 🤣. .,gempi yang berterima kasih biji wijin tetapi mamaknya,1
899,bullying,"Wajan wajan 😅🤣 nikah aja sono dgn wajan, kan udh sibuk tu, gempita ikut papa @gadiiing aja 😍😍😍 yg selalu ada dan gak pernah ngeluh untuk anaknya sendiri, gak macam mami nya derama terussss 😅🤮🤮🤮🤮🤮",wajan wajan nikah saja sono dengan wajan sudah sibuk itu gempita papa <USERNAME> saja yang tidak keluh anaknya tidak mami nya derama terussss,0
900,bullying,MEMALUKAN,memalukan,0
901,bullying,Maklum Mma @gisel_la kan lagi masa puber k2 mkanya lupa diri gitu 😂,maklum mma <USERNAME> puber k2 makanya lupa begitu,0
902,tidak bully,Ujung2 nya wijen mlu yg dibwa2 😜gk punya kerjaan x ya tu si wijen ngintil mlu Kya prangko🤣🤣😜,ujung2 nya wijen mlu yang dibwa2 tidak kerjaan x ya itu si wijen ngintil mlu kya prangko,1
903,tidak bully,Udh kecintaan bgt bangga dia pacaran ama wijin 😅,sudah kecintaan sangat bangga pacaran ama wijin,1
904,bullying,"Pengorbanan itu saat istri tidak ada rasa Cinta lagi ke suami, tp ttep bertahan demi Anak. Jangan banya pencintraan.",pengorbanan istri cinta suami tetapi tetap bertahan anak banyak pencintraan,0
905,tidak bully,Wkwkwk komenya seruuuuu...bisa tdur ga ya sigisel dijulidin bnyk org,wkwkwk komenya seruuuuu tidur tidak ya sigisel dijulidin banyak orang,1
906,tidak bully,mama isel semangat terus ...,mama isel semangat,1
907,bullying,"gisel jadi artis yg banyak haters skr ya, kecepetan sih pacarann nyaaaa kaya abg aja yg bru putus lgsg dpet 😂😅",gisel artis yang haters sekarang ya kecepetan sih pacarann nyaaaa kaya abg saja yang baru putus langsung dapat,0
908,tidak bully,Cantik sekali Gempi & mama Isel,cantik gempi mama isel,1
909,bullying,Dia mash punya bapak kandung knp bukan bapkny yg di tag ucapin maksh 😩😩,mash kandung kenapa bapkny yang tag ucapin maksh,0
910,tidak bully,Itulah wanita yang hebat,wanita hebat,1
911,bullying,"😂😂😂😂.. PALING BENCI SAMA ORG BASA BASI BUSUK! TO THE POINT AJE KELEUS: "" THANK YOU SAYANG CINTAKU DIMASA PUBERTAS UNCLE WIJEN"". PERDANA NIH GW JULID! SUER 😂😂😂😂",benci orang basa basi busuk to the point saja keleus thank you sayang cintaku dimasa pubertas uncle wijen perdana nih saya julid suer,0
912,bullying,"Terus??? Sdh kewajiban orgtua khususnya ibu utk slalu mendampingi anaknya..berterima kasihlah sm gading,krn ttp bs jd papa yg baik smp detik ini buat gempi..gamau sentimen tp liat gisel lama2 lebay&alaynya ngelebihin abg aja deh🤭",sudah kewajiban orgtua untuk selalu mendampingi anaknya berterima kasihlah sama gading karena tetap bisa jadi papa yang smp detik gempi tidak mau sentimen tetapi liat gisel lama2 lebay alaynya ngelebihin abg saja deh,0
